,mean,mcse,sd,2.50%,25%,50%,75%,97.50%,n_eff,Rhat
b[abTemp FocalAOU:5180],0.218532472,0.00466101,0.081067581,0.061789051,0.162269933,0.220044822,0.273499207,0.369862736,303,1.010514669
b[abElev FocalAOU:5180],0.372468649,0.004357309,0.083241829,0.21222524,0.316878636,0.373547262,0.424620616,0.544692801,365,1.005105454
b[abPrecip FocalAOU:5180],0.208875111,0.003887477,0.094291764,0.021468199,0.146122877,0.204652205,0.271300068,0.399409285,588,1.001605867
b[abNDVI FocalAOU:5180],-0.19250427,0.00352992,0.071911949,-0.331798615,-0.238827643,-0.190110194,-0.144207804,-0.054848416,415,1.00293823
b[(Intercept) FocalAOU:5190],-1.360542681,0.02913004,0.589591752,-2.498157651,-1.762814175,-1.381104156,-0.986418502,-0.148033198,410,1.010292466
b[c_s FocalAOU:5190],0.40340604,0.025443238,0.607060777,-0.783000386,0.002968573,0.410886933,0.782278347,1.657157779,569,1.00225632
b[abTemp FocalAOU:5190],-0.254159987,0.003825541,0.045959896,-0.344473319,-0.282071964,-0.254209863,-0.223536859,-0.168179356,144,1.029385777
b[abElev FocalAOU:5190],0.547085064,0.004385104,0.048302906,0.459790508,0.511460542,0.547780065,0.581400979,0.646350119,121,1.01792203
b[abPrecip FocalAOU:5190],-0.159829431,0.003188727,0.043060568,-0.24607088,-0.188406277,-0.161251701,-0.131175738,-0.07165035,182,1.019142222
b[abNDVI FocalAOU:5190],0.595426852,0.003280154,0.039352622,0.516462959,0.56703436,0.596634764,0.621244177,0.671270475,144,1.007090975
b[(Intercept) FocalAOU:5210],-2.814870345,0.016905187,0.18281493,-3.188471172,-2.92718561,-2.805645223,-2.698471277,-2.466266052,117,1.026312566
b[c_s FocalAOU:5210],0.082273586,0.006770329,0.097122354,-0.102426149,0.015826387,0.085344536,0.144446362,0.271435044,206,1.027445606
b[abTemp FocalAOU:5210],-0.000814872,0.003960066,0.062611097,-0.126283454,-0.042632928,0.000220328,0.043134308,0.122765315,250,1.008950622
b[abElev FocalAOU:5210],-0.042464954,0.004149175,0.076501024,-0.197527071,-0.096393357,-0.043883263,0.005258429,0.117941235,340,1.008912678
b[abPrecip FocalAOU:5210],2.402508278,0.004070474,0.128719704,2.152957268,2.314135525,2.402558763,2.489608724,2.661535193,1000,1.00225922
b[abNDVI FocalAOU:5210],-0.381789809,0.003100333,0.050455776,-0.481181196,-0.415867718,-0.383270189,-0.346277448,-0.286409416,265,1.002566361
b[(Intercept) FocalAOU:5220],-1.615901677,0.018270745,0.222882616,-2.044853873,-1.768660883,-1.619452638,-1.472043565,-1.160534522,149,1.012850516
b[c_s FocalAOU:5220],0.790049021,0.006453381,0.097152609,0.605301454,0.725716706,0.790669343,0.854952546,0.986083614,227,1.027659609
b[abTemp FocalAOU:5220],-0.574369133,0.004779411,0.093805236,-0.764956066,-0.638527392,-0.573352201,-0.510376114,-0.401244955,385,1.007945924
b[abElev FocalAOU:5220],0.240617548,0.004646892,0.076820705,0.082520167,0.190361013,0.241957892,0.292379762,0.388651622,273,1.009302848
b[abPrecip FocalAOU:5220],1.189247012,0.004648107,0.146986036,0.911924725,1.088077303,1.184567422,1.289277735,1.483839008,1000,0.999853199
b[abNDVI FocalAOU:5220],-0.005267932,0.002996549,0.094759184,-0.190624391,-0.069935385,-0.006085574,0.064371225,0.171404144,1000,0.998884674
b[(Intercept) FocalAOU:5290],1.953593332,0.027057056,0.546685416,0.811775691,1.599475025,1.961260767,2.308384446,3.012040787,408,1.003059523
b[c_s FocalAOU:5290],0.155056051,0.024961803,0.569180447,-0.989011545,-0.197554982,0.151836673,0.517809929,1.277277478,520,1.000420678
b[abTemp FocalAOU:5290],-0.732299041,0.003821894,0.046938236,-0.831068835,-0.762510522,-0.731630397,-0.700327108,-0.64529016,151,1.023252495
b[abElev FocalAOU:5290],-0.418922253,0.004314394,0.045591971,-0.506988134,-0.450509062,-0.418529505,-0.386592056,-0.326892139,112,1.023256319
b[abPrecip FocalAOU:5290],-0.408296196,0.003157285,0.046100375,-0.497648195,-0.438714397,-0.409311524,-0.377547579,-0.315300848,213,1.014663662
b[abNDVI FocalAOU:5290],-0.030453724,0.003258572,0.036533484,-0.102211509,-0.056203812,-0.028034629,-0.003823926,0.037026583,126,1.004640907
b[(Intercept) FocalAOU:5300],-0.237794017,0.017954242,0.190639934,-0.615591213,-0.365540536,-0.23143225,-0.114033822,0.120827658,113,1.022992236
b[c_s FocalAOU:5300],0.779081172,0.007046679,0.081285096,0.614515359,0.725828158,0.77871274,0.829551442,0.941165221,133,1.037892065
b[abTemp FocalAOU:5300],-0.066259868,0.004049172,0.063337433,-0.188997892,-0.110319011,-0.065288981,-0.024196575,0.056547428,245,1.009975177
b[abElev FocalAOU:5300],-0.111933459,0.005139572,0.092510821,-0.289216568,-0.173261518,-0.112181515,-0.047315011,0.064546462,324,1.008230206
b[abPrecip FocalAOU:5300],0.341504963,0.003542036,0.081659339,0.183798205,0.283007398,0.342089475,0.398317573,0.498051179,532,1.002201533
b[abNDVI FocalAOU:5300],-0.478710131,0.003342403,0.059092398,-0.598744357,-0.517709134,-0.475926283,-0.435505445,-0.372580068,313,0.998931107
b[(Intercept) FocalAOU:5330],-1.040328232,0.017907815,0.161876421,-1.362153136,-1.146504915,-1.040525557,-0.937644193,-0.712920196,82,1.035803753
b[c_s FocalAOU:5330],0.394027692,0.006451934,0.077882419,0.240988113,0.343213981,0.394003287,0.447796012,0.549767966,146,1.037676466
b[abTemp FocalAOU:5330],0.372675159,0.003711513,0.063963834,0.244732527,0.331787882,0.372160459,0.413742085,0.49965916,297,1.013527757
b[abElev FocalAOU:5330],-0.697656322,0.004479076,0.060632315,-0.822204454,-0.739786363,-0.698058652,-0.656611029,-0.585668028,183,1.011181096
b[abPrecip FocalAOU:5330],0.410212562,0.003141664,0.067724049,0.278146998,0.367389289,0.410833969,0.454656861,0.544814914,465,1.002861561
b[abNDVI FocalAOU:5330],-0.301157692,0.003174167,0.044258845,-0.384579275,-0.33131617,-0.302342709,-0.270840771,-0.214264227,194,1.009904966
b[(Intercept) FocalAOU:5400],0.435254823,0.017970407,0.174218911,0.084693882,0.323874595,0.436264987,0.546293979,0.792402329,94,1.024331378
b[c_s FocalAOU:5400],-0.164261624,0.006389749,0.071040634,-0.300327404,-0.212038055,-0.164323647,-0.11611862,-0.014054254,124,1.045330066
b[abTemp FocalAOU:5400],-0.194765892,0.003914498,0.052722024,-0.29764226,-0.230298029,-0.19319168,-0.159878321,-0.095319472,181,1.02399503
b[abElev FocalAOU:5400],1.132123572,0.004067498,0.081278318,0.967814014,1.08027518,1.132486193,1.186253941,1.288692851,399,1.002310074
b[abPrecip FocalAOU:5400],-0.16313546,0.003182336,0.053876165,-0.264603736,-0.198671376,-0.166160813,-0.1268207,-0.057477769,287,1.014864235
b[abNDVI FocalAOU:5400],-0.533202929,0.003545552,0.05261299,-0.634910849,-0.569306449,-0.532270419,-0.496315135,-0.434812409,220,1.000083707
b[(Intercept) FocalAOU:5460],0.623315366,0.018150009,0.167012042,0.299515522,0.519071901,0.629191484,0.733332085,0.937482789,85,1.032210088
b[c_s FocalAOU:5460],-0.215844063,0.007409774,0.068718112,-0.351369573,-0.261722722,-0.217878722,-0.170534602,-0.075286174,86,1.053856807
b[abTemp FocalAOU:5460],-0.238278553,0.003991862,0.049002675,-0.338810244,-0.26963201,-0.238837762,-0.205910185,-0.143116186,151,1.027176762
b[abElev FocalAOU:5460],-0.268665309,0.00378671,0.054706037,-0.369349321,-0.307190579,-0.267786552,-0.231184638,-0.160914784,209,1.005634181
b[abPrecip FocalAOU:5460],0.251495162,0.00311216,0.052273746,0.156667458,0.214131196,0.249540139,0.286744638,0.357463789,282,1.007949114
b[abNDVI FocalAOU:5460],-0.674265151,0.003984869,0.050265606,-0.773104397,-0.709554588,-0.674504291,-0.638995532,-0.577492231,159,1.00083522
b[(Intercept) FocalAOU:5480],0.050638884,0.015019453,0.255476448,-0.413811413,-0.1389473,0.050387329,0.231830445,0.550242135,289,1.009021248
b[c_s FocalAOU:5480],0.128989829,0.006207502,0.127175579,-0.115876633,0.03856543,0.125405452,0.220149852,0.373063094,420,1.021494069
b[abTemp FocalAOU:5480],-0.099893004,0.004032499,0.104955415,-0.303472927,-0.175088466,-0.100260499,-0.029213902,0.102296625,677,1.002861774
b[abElev FocalAOU:5480],-0.902473364,0.003876266,0.100645472,-1.105314664,-0.964691671,-0.901279262,-0.833820045,-0.709435586,674,1.001770847
b[abPrecip FocalAOU:5480],-0.165857152,0.003322225,0.072908482,-0.309809133,-0.214583708,-0.166307802,-0.115537832,-0.022340983,482,1.002187665
b[abNDVI FocalAOU:5480],0.127281455,0.003359476,0.066894175,-0.015420877,0.083748536,0.128054654,0.172183824,0.25476941,396,1.000400877
b[(Intercept) FocalAOU:5520],-0.342771876,0.01804725,0.176031499,-0.681523446,-0.463417861,-0.335340598,-0.233065477,0.010428841,95,1.02919105
b[c_s FocalAOU:5520],-0.239694211,0.005943963,0.094437783,-0.42120022,-0.301104389,-0.238844276,-0.178041876,-0.048089849,252,1.035798479
b[abTemp FocalAOU:5520],0.095086176,0.003883561,0.055435243,-0.013736118,0.056878323,0.096069313,0.134844646,0.201102852,204,1.018057146
b[abElev FocalAOU:5520],-0.41589123,0.004801977,0.065903846,-0.549221849,-0.458353906,-0.418067609,-0.371724752,-0.284465016,188,1.011127975
b[abPrecip FocalAOU:5520],-0.131731766,0.003119909,0.051966482,-0.228718897,-0.168021629,-0.131611353,-0.097475492,-0.024964861,277,1.010525644
b[abNDVI FocalAOU:5520],-0.594359812,0.003738701,0.045407141,-0.681595772,-0.626959036,-0.594076715,-0.561573981,-0.508336062,148,1.004883261
b[(Intercept) FocalAOU:5540],-2.502006361,0.018256883,0.176374349,-2.83985104,-2.612419116,-2.511496928,-2.381134189,-2.157339483,93,1.028612285
b[c_s FocalAOU:5540],0.60320574,0.006640216,0.079132952,0.446738715,0.548213516,0.602691749,0.656047872,0.761039065,142,1.039382744
b[abTemp FocalAOU:5540],0.386429133,0.005016692,0.146976296,0.098607592,0.289813781,0.386144144,0.487739721,0.663114959,858,0.999697908
b[abElev FocalAOU:5540],2.138772248,0.004559519,0.108070569,1.934088467,2.0646201,2.138595769,2.21210293,2.348981689,562,1.000762664
b[abPrecip FocalAOU:5540],2.339431781,0.004458171,0.14097975,2.076419032,2.240352623,2.339526546,2.43482302,2.616408673,1000,0.999033747
b[abNDVI FocalAOU:5540],-0.378890061,0.003254576,0.048805248,-0.475891787,-0.412289828,-0.377677472,-0.346684215,-0.284980644,225,1.001345567
b[(Intercept) FocalAOU:5580],2.541714392,0.01786375,0.224896274,2.104737004,2.388725815,2.540977426,2.686946993,2.997119369,158,1.021342322
b[c_s FocalAOU:5580],-1.186850719,0.005767248,0.089386345,-1.356088093,-1.248859751,-1.186841915,-1.129306207,-1.012481727,240,1.021069915
b[abTemp FocalAOU:5580],-0.759138897,0.004320504,0.076326424,-0.910202625,-0.810559137,-0.75677102,-0.70968407,-0.613504353,312,1.007399471
b[abElev FocalAOU:5580],0.276396608,0.003681606,0.072814233,0.135254174,0.228483065,0.275565102,0.326610515,0.420087088,391,1.011193615
b[abPrecip FocalAOU:5580],-0.638985009,0.003693766,0.078536346,-0.802922997,-0.68971089,-0.640356113,-0.587073729,-0.486800852,452,1.004332186
b[abNDVI FocalAOU:5580],0.659684026,0.002884202,0.066311625,0.532881885,0.613530298,0.660079585,0.707200751,0.787402573,529,1.002188222
b[(Intercept) FocalAOU:5600],2.072868723,0.017420665,0.15904214,1.760108473,1.975514387,2.068271345,2.174402765,2.38200912,83,1.038133346
b[c_s FocalAOU:5600],0.254801959,0.006472436,0.067697742,0.125939955,0.208629875,0.253747396,0.29860101,0.38599516,109,1.046822466
b[abTemp FocalAOU:5600],-0.340652588,0.003721214,0.051609484,-0.443293429,-0.374930787,-0.340597844,-0.307392069,-0.243202738,192,1.017872419
b[abElev FocalAOU:5600],0.630485061,0.004011901,0.061252633,0.514695488,0.586621799,0.630911087,0.674501899,0.743185847,233,1.008336716
b[abPrecip FocalAOU:5600],-0.517499242,0.00314393,0.048283789,-0.615296201,-0.548998162,-0.518031141,-0.485531632,-0.42318505,236,1.016933209
b[abNDVI FocalAOU:5600],-0.186707487,0.003639805,0.038842564,-0.25935533,-0.214823477,-0.185461776,-0.157387047,-0.115007245,114,1.008466692
b[(Intercept) FocalAOU:5610],1.109717643,0.017465545,0.1800053,0.756775044,0.992102335,1.104857357,1.232160826,1.46827433,106,1.027443807
b[c_s FocalAOU:5610],0.661156982,0.006083063,0.081748342,0.503948194,0.6073901,0.659689314,0.714084904,0.820227494,181,1.029403716
b[abTemp FocalAOU:5610],0.210496026,0.003882394,0.064895064,0.088763363,0.166532344,0.209772293,0.253001657,0.342724585,279,1.016092436
b[abElev FocalAOU:5610],-0.948677946,0.004777269,0.072217775,-1.091629639,-0.997424035,-0.94633077,-0.8986854,-0.813119319,229,1.013323686
b[abPrecip FocalAOU:5610],-0.894496317,0.003061296,0.056817659,-1.003844751,-0.932192357,-0.895241419,-0.858201184,-0.77953577,344,1.008640292
b[abNDVI FocalAOU:5610],0.525257996,0.00325716,0.049105143,0.429182622,0.489773727,0.528187458,0.558212481,0.619318271,227,1.000223868
b[(Intercept) FocalAOU:5620],-1.358863503,0.025092477,0.559664113,-2.553849977,-1.69667994,-1.365498531,-0.987481657,-0.233017894,497,1.003034185
b[c_s FocalAOU:5620],0.195004413,0.027458139,0.580851939,-1.071109084,-0.172342661,0.18857275,0.581378848,1.381566332,447,1.006534541
b[abTemp FocalAOU:5620],-0.027448704,0.003916982,0.059374542,-0.148438585,-0.069008311,-0.024967964,0.012386507,0.08975193,230,1.011724405
b[abElev FocalAOU:5620],0.175477809,0.004712919,0.06918225,0.040930318,0.127483671,0.172257112,0.221929318,0.31890604,215,1.015309898
b[abPrecip FocalAOU:5620],0.54853161,0.003306,0.073980941,0.401484481,0.500144816,0.550834571,0.596618023,0.694622608,501,1.001403132
b[abNDVI FocalAOU:5620],0.160947678,0.003019516,0.072756912,0.01633891,0.114180293,0.161744812,0.210797646,0.306485038,581,1.001417304
b[(Intercept) FocalAOU:5630],1.68968984,0.018171491,0.16510164,1.372226326,1.586402074,1.695493028,1.80217485,2.025285782,83,1.039202329
b[c_s FocalAOU:5630],-0.174225254,0.006584503,0.071910833,-0.31176424,-0.223075959,-0.173755454,-0.125266577,-0.029250558,119,1.041906306
b[abTemp FocalAOU:5630],-0.159700528,0.003778152,0.052590324,-0.266569874,-0.1960474,-0.157345876,-0.12566049,-0.057196769,194,1.023107678
b[abElev FocalAOU:5630],-0.176600137,0.003867105,0.054802585,-0.281829776,-0.214818727,-0.17809115,-0.139784829,-0.068170324,201,1.009662873
b[abPrecip FocalAOU:5630],-0.468445832,0.00323226,0.050449483,-0.567721278,-0.501216238,-0.470178546,-0.436481303,-0.366651174,244,1.014835514
b[abNDVI FocalAOU:5630],-0.107361163,0.003024015,0.041097651,-0.182843318,-0.136686044,-0.106260085,-0.079087494,-0.027888059,185,1.001266535
b[(Intercept) FocalAOU:5730],-1.183843223,0.017460975,0.195526294,-1.566851937,-1.311897172,-1.188680201,-1.059152851,-0.772237821,125,1.021381104
b[c_s FocalAOU:5730],-0.773424572,0.007030346,0.126501124,-1.010329825,-0.864282856,-0.776863427,-0.685139445,-0.530570485,324,1.015414178
b[abTemp FocalAOU:5730],0.076907098,0.004838191,0.094046706,-0.115109225,0.016636312,0.077195811,0.14106445,0.25893939,378,1.015782024
b[abElev FocalAOU:5730],0.585051141,0.004593729,0.080155528,0.431861926,0.535057825,0.585297745,0.638754029,0.742198146,304,1.006816143
b[abPrecip FocalAOU:5730],0.799352987,0.003275444,0.079633748,0.650068094,0.745300012,0.801081587,0.852165469,0.960531718,591,1.005291951
b[abNDVI FocalAOU:5730],-1.12863401,0.003006482,0.091408901,-1.308448056,-1.189505487,-1.129625808,-1.065129792,-0.957740602,924,0.998189268
b[(Intercept) FocalAOU:5780],-0.939809978,0.016923981,0.1749806,-1.305509037,-1.051205972,-0.937247913,-0.826377032,-0.593878395,107,1.026480441
b[c_s FocalAOU:5780],0.200207568,0.006860456,0.085373528,0.028278298,0.14534129,0.200631987,0.254972721,0.366510496,155,1.036957501
b[abTemp FocalAOU:5780],0.424962438,0.00400751,0.073504837,0.281292126,0.377736461,0.421626148,0.475209276,0.569081952,336,1.011114897
b[abElev FocalAOU:5780],0.06332397,0.003967239,0.073887612,-0.086699497,0.014269386,0.06468084,0.114577856,0.202016718,347,0.999279842
b[abPrecip FocalAOU:5780],-0.023446317,0.003708505,0.072644691,-0.163736658,-0.070960533,-0.025145513,0.023446245,0.12348784,384,1.004908225
b[abNDVI FocalAOU:5780],-0.013009502,0.003564796,0.08236866,-0.176500559,-0.070830847,-0.0123334,0.045300967,0.136961577,534,1.001718504
b[(Intercept) FocalAOU:5810],1.850962459,0.017676764,0.159586961,1.540330721,1.749663853,1.849027912,1.947176105,2.165210872,82,1.033105499
b[c_s FocalAOU:5810],-0.258113941,0.006169372,0.071733665,-0.388745438,-0.307523847,-0.259278597,-0.208647568,-0.116211117,135,1.042565993
b[abTemp FocalAOU:5810],0.141406472,0.004126208,0.049629302,0.043845033,0.110195648,0.140590423,0.175181009,0.234133947,145,1.028547808
b[abElev FocalAOU:5810],0.138584433,0.004189978,0.052435939,0.035212635,0.103843111,0.138663851,0.173755873,0.245637728,157,1.011525872
b[abPrecip FocalAOU:5810],-0.453111671,0.003221741,0.053326465,-0.55779345,-0.490061274,-0.453808712,-0.419488029,-0.34710797,274,1.017959985
b[abNDVI FocalAOU:5810],-0.043438662,0.003199835,0.036718788,-0.116188753,-0.068873075,-0.04149037,-0.01667968,0.023175078,132,1.004900401
b[(Intercept) FocalAOU:5840],-1.177009076,0.017971727,0.159589608,-1.477884694,-1.282630939,-1.1738579,-1.07469179,-0.861991266,79,1.038582342
b[c_s FocalAOU:5840],0.89418951,0.006487134,0.069753466,0.764930103,0.844419337,0.893480396,0.941176878,1.040265485,116,1.047909015
b[abTemp FocalAOU:5840],0.130673548,0.003709146,0.056124163,0.017354817,0.094313233,0.132474675,0.168894346,0.236091874,229,1.014020828
b[abElev FocalAOU:5840],0.043227199,0.003769408,0.053746335,-0.062574423,0.008985192,0.042443502,0.080999567,0.148867507,203,1.018407203
b[abPrecip FocalAOU:5840],-0.109281091,0.003103582,0.05357998,-0.210189432,-0.145973579,-0.108505227,-0.073925183,-0.001633041,298,1.007336902
b[abNDVI FocalAOU:5840],0.380310184,0.00264693,0.048988863,0.288989485,0.346779419,0.380236119,0.415166033,0.473127842,343,1.001004296
b[(Intercept) FocalAOU:5850],-0.020489573,0.01812705,0.205972004,-0.418459268,-0.167759501,-0.026197464,0.127645139,0.376796349,129,1.021101839
b[c_s FocalAOU:5850],0.371181161,0.00647608,0.073987047,0.234681661,0.318896677,0.368107969,0.419484439,0.5249543,131,1.037226036
b[abTemp FocalAOU:5850],0.56081805,0.003891325,0.087498542,0.388866435,0.504222366,0.562036908,0.61872341,0.727762269,506,1.003282134
b[abElev FocalAOU:5850],-0.342306353,0.003568887,0.081603794,-0.501740109,-0.397785583,-0.340972854,-0.286374478,-0.186265819,523,1.000770738
b[abPrecip FocalAOU:5850],-0.540205895,0.003710609,0.11733975,-0.771264086,-0.615741859,-0.538999167,-0.46217865,-0.302854063,1000,0.999053867
b[abNDVI FocalAOU:5850],-0.644196987,0.003805145,0.07884528,-0.79433674,-0.696304699,-0.645754804,-0.593437849,-0.487278195,429,1.004831437
b[(Intercept) FocalAOU:5870],0.435927586,0.017725337,0.160578541,0.124909477,0.333220024,0.434171099,0.539741479,0.754715318,82,1.035726568
b[c_s FocalAOU:5870],0.204811493,0.006766149,0.069753982,0.071794532,0.157335645,0.203795281,0.249435143,0.349116997,106,1.044272696
b[abTemp FocalAOU:5870],-0.143183691,0.003548662,0.058417818,-0.254835962,-0.182667765,-0.141648994,-0.104127629,-0.035545476,271,1.01010274
b[abElev FocalAOU:5870],1.103794501,0.003875656,0.077910859,0.951616847,1.053785283,1.103210232,1.155697245,1.259367474,404,1.004013921
b[abPrecip FocalAOU:5870],-0.397922811,0.003096504,0.049154792,-0.485265083,-0.431400749,-0.39803786,-0.363782553,-0.302230926,252,1.015459871
b[abNDVI FocalAOU:5870],-0.028287019,0.002619804,0.048032677,-0.122154146,-0.061066517,-0.029321577,0.00160176,0.070020896,336,1.004031387
b[(Intercept) FocalAOU:5880],-0.93612712,0.017168553,0.181562084,-1.287403946,-1.061618718,-0.936970983,-0.812469381,-0.561286864,112,1.023340367
b[c_s FocalAOU:5880],-0.01701967,0.006070944,0.072609743,-0.155210602,-0.065721741,-0.01942058,0.032466415,0.124859399,143,1.037214586
b[abTemp FocalAOU:5880],-0.22310912,0.003807735,0.065029091,-0.355647204,-0.267536695,-0.218489762,-0.177025417,-0.099867844,292,1.003463779
b[abElev FocalAOU:5880],0.560208778,0.003417755,0.070478273,0.428717772,0.513577406,0.559184769,0.606716702,0.705971483,425,1.003546332
b[abPrecip FocalAOU:5880],0.564778625,0.003641784,0.087718692,0.394728901,0.502784089,0.563474093,0.625940092,0.7346102,580,1.0033143
b[abNDVI FocalAOU:5880],-0.228904746,0.003784581,0.060101776,-0.352181715,-0.267789379,-0.228230025,-0.188948645,-0.113828811,252,1.002650827
b[(Intercept) FocalAOU:5900],-0.504909913,0.018069983,0.179579879,-0.864084001,-0.619385851,-0.502498243,-0.389788041,-0.151137559,99,1.0285394
b[c_s FocalAOU:5900],-0.60899722,0.005727601,0.084735874,-0.781778508,-0.664047905,-0.609250557,-0.551365776,-0.445889331,219,1.026800142
b[abTemp FocalAOU:5900],0.556070906,0.004154244,0.087038045,0.383247682,0.498363745,0.554893393,0.615090827,0.721335712,439,1.005396791
b[abElev FocalAOU:5900],-0.035081953,0.003234616,0.078165654,-0.190801412,-0.086222221,-0.034098232,0.017724397,0.118279955,584,1.003975003
b[abPrecip FocalAOU:5900],0.638492768,0.003486275,0.084963951,0.467427154,0.584141961,0.638882573,0.697364505,0.803638727,594,0.999687052
b[abNDVI FocalAOU:5900],-0.246999197,0.002964889,0.076099369,-0.400207463,-0.298493137,-0.246150572,-0.196479227,-0.096957807,659,0.997311359
b[(Intercept) FocalAOU:5930],5.432473235,0.017292332,0.239034066,4.98519417,5.256463982,5.429625936,5.596267731,5.897269185,191,1.009234516
b[c_s FocalAOU:5930],-1.818243871,0.006227553,0.127167873,-2.07063851,-1.902163037,-1.816935242,-1.737286001,-1.56361616,417,1.015659445
b[abTemp FocalAOU:5930],-3.377707049,0.003157678,0.099854548,-3.57533696,-3.440800885,-3.3749891,-3.307549636,-3.183952361,1000,1.00393948
b[abElev FocalAOU:5930],-0.146196173,0.004294798,0.085810704,-0.319736042,-0.201098438,-0.144890148,-0.088033069,0.026646087,399,1.006661766
b[abPrecip FocalAOU:5930],-0.110006731,0.003447399,0.071274414,-0.252294485,-0.158065314,-0.109151984,-0.065185457,0.031781005,427,1.002746026
b[abNDVI FocalAOU:5930],0.314199256,0.003508702,0.065000959,0.184314442,0.271119516,0.315042579,0.356787839,0.443066159,343,1.00114172
b[(Intercept) FocalAOU:5950],0.457237706,0.017689503,0.158600528,0.142274617,0.358817294,0.454922335,0.56110835,0.792176973,80,1.035246788
b[c_s FocalAOU:5950],0.171445898,0.006823856,0.069785856,0.039898014,0.124592075,0.170101129,0.217657594,0.313984989,105,1.053349229
b[abTemp FocalAOU:5950],-0.251356462,0.004032197,0.053957301,-0.357549359,-0.288678803,-0.250959735,-0.215435918,-0.147229948,179,1.021273524
b[abElev FocalAOU:5950],0.349174175,0.003601253,0.05707738,0.233161357,0.310068011,0.349451623,0.388761544,0.457852347,251,1.013249386
b[abPrecip FocalAOU:5950],-0.375680822,0.003250367,0.05357282,-0.476752229,-0.412341794,-0.375555093,-0.336988202,-0.273013742,272,1.010497806
b[abNDVI FocalAOU:5950],0.083014646,0.003382847,0.041489523,-0.002479515,0.055753838,0.082919938,0.112354761,0.160825092,150,1.005479037
b[(Intercept) FocalAOU:5960],-0.858903972,0.018775316,0.18156758,-1.218858647,-0.97836416,-0.860243915,-0.736337963,-0.513830506,94,1.029157305
b[c_s FocalAOU:5960],0.008343275,0.006544093,0.073773294,-0.134101456,-0.041972234,0.009755807,0.055683142,0.154935245,127,1.038960348
b[abTemp FocalAOU:5960],0.098578583,0.004325114,0.059264407,-0.016687497,0.05989476,0.097190533,0.138359308,0.211459537,188,1.018584063
b[abElev FocalAOU:5960],0.138129693,0.0035094,0.061593738,0.013915932,0.094841985,0.139174066,0.178798203,0.263630263,308,1.007813028
b[abPrecip FocalAOU:5960],-0.364581491,0.003349401,0.08740122,-0.530984857,-0.42451344,-0.363964215,-0.305644719,-0.191947779,681,1.00112092
b[abNDVI FocalAOU:5960],0.169725786,0.003337093,0.054913757,0.06454018,0.130699857,0.172759766,0.209283926,0.270154035,271,1.001576693
b[(Intercept) FocalAOU:5970],1.093745593,0.017780129,0.181485192,0.748624965,0.979839861,1.089076387,1.204307157,1.478757013,104,1.025198034
b[c_s FocalAOU:5970],0.128203258,0.006052228,0.077250658,-0.022483638,0.078666407,0.126160567,0.176124814,0.280578779,163,1.030366423
b[abTemp FocalAOU:5970],-0.559824289,0.003890527,0.051117607,-0.665537046,-0.5925579,-0.559728255,-0.525092414,-0.46018331,173,1.022272123
b[abElev FocalAOU:5970],-0.189236163,0.00458412,0.083183001,-0.347539444,-0.244616731,-0.187902645,-0.137257077,-0.028501452,329,1.010323342
b[abPrecip FocalAOU:5970],0.372016396,0.003340628,0.056860028,0.265112811,0.331867599,0.371100511,0.410226413,0.479960829,290,1.01146853
b[abNDVI FocalAOU:5970],-0.270794904,0.003521885,0.048232319,-0.365682173,-0.302539845,-0.268661799,-0.238796557,-0.182422719,188,1.005835264
b[(Intercept) FocalAOU:5980],3.533289684,0.018248165,0.177794586,3.184000384,3.422923679,3.53031815,3.655367091,3.879568665,95,1.029441415
b[c_s FocalAOU:5980],-0.00590098,0.006745021,0.07699786,-0.159419489,-0.0568256,-0.004095138,0.044862461,0.152089647,130,1.04141363
b[abTemp FocalAOU:5980],-1.000133836,0.004136988,0.05812647,-1.115467484,-1.039109074,-1.001668181,-0.960081417,-0.891440232,197,1.023578223
b[abElev FocalAOU:5980],-0.023023549,0.003900698,0.050782891,-0.120501163,-0.057785741,-0.02304666,0.010695292,0.082608599,169,1.016124353
b[abPrecip FocalAOU:5980],-0.32618451,0.00292828,0.049973102,-0.425876451,-0.359571915,-0.326991205,-0.290558574,-0.229806546,291,1.007571048
b[abNDVI FocalAOU:5980],-0.143191767,0.003361036,0.041377181,-0.22418642,-0.172111968,-0.141907683,-0.113845626,-0.065153043,152,1.002666102
b[(Intercept) FocalAOU:5990],-1.792801018,0.024526679,0.586801789,-2.903348326,-2.206147181,-1.785624463,-1.410720503,-0.570936381,572,1.000085819
b[c_s FocalAOU:5990],0.20789192,0.024427045,0.600086866,-0.880370346,-0.215177072,0.21595455,0.606348967,1.459597822,604,1.007557022
b[abTemp FocalAOU:5990],0.553131978,0.003857121,0.067132829,0.412673414,0.509612054,0.554909232,0.597907687,0.678699945,303,1.009241571
b[abElev FocalAOU:5990],-0.411337923,0.004293231,0.068617964,-0.544820798,-0.459597605,-0.407943747,-0.366000231,-0.278022787,255,1.008724963
b[abPrecip FocalAOU:5990],0.875802373,0.003936883,0.084241705,0.70528051,0.820418486,0.876330796,0.931741005,1.034695381,458,1.012269161
b[abNDVI FocalAOU:5990],-0.292117509,0.002932572,0.050887652,-0.39604375,-0.325981336,-0.292261202,-0.254193998,-0.200132052,301,1.000988379
