FocalAOU,Focal Common Name,Family,Competitor Common Name,CompAOU,Overlap
6590,Chestnut-sided Warbler,Parulidae,Blackburnian Warbler,6620,yes
6590,Chestnut-sided Warbler,Parulidae,Yellow-throated Warbler,6630,yes
6590,Chestnut-sided Warbler,Parulidae,Pine Warbler,6710,yes
6590,Chestnut-sided Warbler,Parulidae,Kirtland's Warbler,6700,yes
6590,Chestnut-sided Warbler,Parulidae,Prairie Warbler,6730,yes
6590,Chestnut-sided Warbler,Parulidae,Palm Warbler,6720,yes
6590,Chestnut-sided Warbler,Parulidae,Bay-breasted Warbler,6600,yes
6590,Chestnut-sided Warbler,Parulidae,Blackpoll Warbler,6610,yes
6590,Chestnut-sided Warbler,Parulidae,Cerulean Warbler,6580,yes
6590,Chestnut-sided Warbler,Parulidae,Black-and-white Warbler,6360,yes
6590,Chestnut-sided Warbler,Parulidae,American Redstart,6870,yes
6590,Chestnut-sided Warbler,Parulidae,Prothonotary Warbler,6370,yes
6590,Chestnut-sided Warbler,Parulidae,Worm-eating Warbler,6390,yes
6590,Chestnut-sided Warbler,Parulidae,Swainson's Warbler,6380,yes
6590,Chestnut-sided Warbler,Parulidae,Ovenbird,6740,yes
6590,Chestnut-sided Warbler,Parulidae,Northern Waterthrush,6750,yes
6590,Chestnut-sided Warbler,Parulidae,Louisiana Waterthrush,6760,yes
6590,Chestnut-sided Warbler,Parulidae,Kentucky Warbler,6770,yes
6590,Chestnut-sided Warbler,Parulidae,Connecticut Warbler,6780,yes
6590,Chestnut-sided Warbler,Parulidae,Mourning Warbler,6790,yes
6590,Chestnut-sided Warbler,Parulidae,Common Yellowthroat,6810,yes
6590,Chestnut-sided Warbler,Parulidae,Hooded Warbler,6840,yes
6590,Chestnut-sided Warbler,Parulidae,Wilson's Warbler,6850,yes
6590,Chestnut-sided Warbler,Parulidae,Canada Warbler,6860,yes
6590,Chestnut-sided Warbler,Parulidae,Yellow-breasted Chat,6830,yes
6670,Black-throated Green Warbler,Parulidae,Blue-winged Warbler,6410,yes
6670,Black-throated Green Warbler,Parulidae,Golden-winged Warbler,6420,yes
6670,Black-throated Green Warbler,Parulidae,Tennessee Warbler,6470,yes
6670,Black-throated Green Warbler,Parulidae,Orange-crowned Warbler,6460,yes
6670,Black-throated Green Warbler,Parulidae,Nashville Warbler,6450,yes
6670,Black-throated Green Warbler,Parulidae,Northern Parula,6480,yes
6670,Black-throated Green Warbler,Parulidae,Yellow Warbler,6520,yes
6670,Black-throated Green Warbler,Parulidae,Chestnut-sided Warbler,6590,yes
6670,Black-throated Green Warbler,Parulidae,Magnolia Warbler,6570,yes
6670,Black-throated Green Warbler,Parulidae,Cape May Warbler,6500,yes
6670,Black-throated Green Warbler,Parulidae,Black-throated Blue Warbler,6540,yes
6670,Black-throated Green Warbler,Parulidae,Yellow-rumped Warbler,6550,yes
6670,Black-throated Green Warbler,Parulidae,Blackburnian Warbler,6620,yes
6670,Black-throated Green Warbler,Parulidae,Yellow-throated Warbler,6630,yes
6670,Black-throated Green Warbler,Parulidae,Pine Warbler,6710,yes
6670,Black-throated Green Warbler,Parulidae,Kirtland's Warbler,6700,yes
6670,Black-throated Green Warbler,Parulidae,Prairie Warbler,6730,yes
6670,Black-throated Green Warbler,Parulidae,Palm Warbler,6720,yes
6670,Black-throated Green Warbler,Parulidae,Bay-breasted Warbler,6600,yes
6670,Black-throated Green Warbler,Parulidae,Blackpoll Warbler,6610,yes
6670,Black-throated Green Warbler,Parulidae,Cerulean Warbler,6580,yes
6670,Black-throated Green Warbler,Parulidae,Black-and-white Warbler,6360,yes
6670,Black-throated Green Warbler,Parulidae,American Redstart,6870,yes
6670,Black-throated Green Warbler,Parulidae,Prothonotary Warbler,6370,yes
6670,Black-throated Green Warbler,Parulidae,Worm-eating Warbler,6390,yes
6670,Black-throated Green Warbler,Parulidae,Swainson's Warbler,6380,yes
6670,Black-throated Green Warbler,Parulidae,Ovenbird,6740,yes
6670,Black-throated Green Warbler,Parulidae,Northern Waterthrush,6750,yes
6670,Black-throated Green Warbler,Parulidae,Louisiana Waterthrush,6760,yes
6670,Black-throated Green Warbler,Parulidae,Kentucky Warbler,6770,yes
6670,Black-throated Green Warbler,Parulidae,Connecticut Warbler,6780,yes
6670,Black-throated Green Warbler,Parulidae,Mourning Warbler,6790,yes
6670,Black-throated Green Warbler,Parulidae,Common Yellowthroat,6810,yes
6670,Black-throated Green Warbler,Parulidae,Hooded Warbler,6840,yes
6670,Black-throated Green Warbler,Parulidae,Wilson's Warbler,6850,yes
6670,Black-throated Green Warbler,Parulidae,Canada Warbler,6860,yes
6670,Black-throated Green Warbler,Parulidae,Yellow-breasted Chat,6830,yes
6680,Townsend's Warbler,Parulidae,Tennessee Warbler,6470,yes
6680,Townsend's Warbler,Parulidae,Orange-crowned Warbler,6460,yes
6680,Townsend's Warbler,Parulidae,Nashville Warbler,6450,yes
6680,Townsend's Warbler,Parulidae,Virginia's Warbler,6440,yes
6680,Townsend's Warbler,Parulidae,Yellow Warbler,6520,yes
6680,Townsend's Warbler,Parulidae,Yellow-rumped Warbler,6550,yes
6680,Townsend's Warbler,Parulidae,Black-throated Gray Warbler,6650,yes
6680,Townsend's Warbler,Parulidae,Hermit Warbler,6690,yes
6680,Townsend's Warbler,Parulidae,Grace's Warbler,6640,yes
6680,Townsend's Warbler,Parulidae,Palm Warbler,6720,yes
6680,Townsend's Warbler,Parulidae,Blackpoll Warbler,6610,yes
6680,Townsend's Warbler,Parulidae,American Redstart,6870,yes
6680,Townsend's Warbler,Parulidae,Ovenbird,6740,yes
6680,Townsend's Warbler,Parulidae,Northern Waterthrush,6750,yes
6680,Townsend's Warbler,Parulidae,Connecticut Warbler,6780,yes
6680,Townsend's Warbler,Parulidae,Mourning Warbler,6790,yes
6680,Townsend's Warbler,Parulidae,MacGillivray's Warbler,6800,yes
6680,Townsend's Warbler,Parulidae,Common Yellowthroat,6810,yes
6680,Townsend's Warbler,Parulidae,Wilson's Warbler,6850,yes
6680,Townsend's Warbler,Parulidae,Red-faced Warbler,6900,yes
6680,Townsend's Warbler,Parulidae,Painted Redstart,6880,yes
6680,Townsend's Warbler,Parulidae,Yellow-breasted Chat,6830,yes
6710,Pine Warbler,Parulidae,Blue-winged Warbler,6410,yes
6710,Pine Warbler,Parulidae,Golden-winged Warbler,6420,yes
6710,Pine Warbler,Parulidae,Tennessee Warbler,6470,yes
6710,Pine Warbler,Parulidae,Orange-crowned Warbler,6460,yes
6710,Pine Warbler,Parulidae,Nashville Warbler,6450,yes
6710,Pine Warbler,Parulidae,Northern Parula,6480,yes
6710,Pine Warbler,Parulidae,Tropical Parula,6490,yes
6710,Pine Warbler,Parulidae,Yellow Warbler,6520,yes
6710,Pine Warbler,Parulidae,Chestnut-sided Warbler,6590,yes
6710,Pine Warbler,Parulidae,Magnolia Warbler,6570,yes
6710,Pine Warbler,Parulidae,Cape May Warbler,6500,yes
6710,Pine Warbler,Parulidae,Black-throated Blue Warbler,6540,yes
6710,Pine Warbler,Parulidae,Yellow-rumped Warbler,6550,yes
6710,Pine Warbler,Parulidae,Black-throated Green Warbler,6670,yes
6710,Pine Warbler,Parulidae,Blackburnian Warbler,6620,yes
6710,Pine Warbler,Parulidae,Yellow-throated Warbler,6630,yes
6710,Pine Warbler,Parulidae,Prairie Warbler,6730,yes
6710,Pine Warbler,Parulidae,Palm Warbler,6720,yes
6710,Pine Warbler,Parulidae,Bay-breasted Warbler,6600,yes
6710,Pine Warbler,Parulidae,Blackpoll Warbler,6610,yes
6710,Pine Warbler,Parulidae,Cerulean Warbler,6580,yes
6710,Pine Warbler,Parulidae,Black-and-white Warbler,6360,yes
6710,Pine Warbler,Parulidae,American Redstart,6870,yes
6710,Pine Warbler,Parulidae,Prothonotary Warbler,6370,yes
6710,Pine Warbler,Parulidae,Worm-eating Warbler,6390,yes
6710,Pine Warbler,Parulidae,Swainson's Warbler,6380,yes
6710,Pine Warbler,Parulidae,Ovenbird,6740,yes
6710,Pine Warbler,Parulidae,Northern Waterthrush,6750,yes
6710,Pine Warbler,Parulidae,Louisiana Waterthrush,6760,yes
6710,Pine Warbler,Parulidae,Kentucky Warbler,6770,yes
6710,Pine Warbler,Parulidae,Connecticut Warbler,6780,yes
6710,Pine Warbler,Parulidae,Mourning Warbler,6790,yes
6710,Pine Warbler,Parulidae,Common Yellowthroat,6810,yes
6710,Pine Warbler,Parulidae,Hooded Warbler,6840,yes
6710,Pine Warbler,Parulidae,Wilson's Warbler,6850,yes
6710,Pine Warbler,Parulidae,Canada Warbler,6860,yes
6710,Pine Warbler,Parulidae,Yellow-breasted Chat,6830,yes
6730,Prairie Warbler,Parulidae,Blue-winged Warbler,6410,yes
6730,Prairie Warbler,Parulidae,Golden-winged Warbler,6420,yes
6730,Prairie Warbler,Parulidae,Tennessee Warbler,6470,yes
6730,Prairie Warbler,Parulidae,Orange-crowned Warbler,6460,yes
6730,Prairie Warbler,Parulidae,Nashville Warbler,6450,yes
6730,Prairie Warbler,Parulidae,Northern Parula,6480,yes
6730,Prairie Warbler,Parulidae,Yellow Warbler,6520,yes
6730,Prairie Warbler,Parulidae,Chestnut-sided Warbler,6590,yes
6730,Prairie Warbler,Parulidae,Magnolia Warbler,6570,yes
6730,Prairie Warbler,Parulidae,Cape May Warbler,6500,yes
6730,Prairie Warbler,Parulidae,Black-throated Blue Warbler,6540,yes
6730,Prairie Warbler,Parulidae,Yellow-rumped Warbler,6550,yes
6730,Prairie Warbler,Parulidae,Black-throated Green Warbler,6670,yes
6730,Prairie Warbler,Parulidae,Blackburnian Warbler,6620,yes
6730,Prairie Warbler,Parulidae,Yellow-throated Warbler,6630,yes
6730,Prairie Warbler,Parulidae,Pine Warbler,6710,yes
6730,Prairie Warbler,Parulidae,Kirtland's Warbler,6700,yes
6730,Prairie Warbler,Parulidae,Palm Warbler,6720,yes
6730,Prairie Warbler,Parulidae,Bay-breasted Warbler,6600,yes
6730,Prairie Warbler,Parulidae,Blackpoll Warbler,6610,yes
6730,Prairie Warbler,Parulidae,Cerulean Warbler,6580,yes
6730,Prairie Warbler,Parulidae,Black-and-white Warbler,6360,yes
6730,Prairie Warbler,Parulidae,American Redstart,6870,yes
6730,Prairie Warbler,Parulidae,Prothonotary Warbler,6370,yes
6730,Prairie Warbler,Parulidae,Worm-eating Warbler,6390,yes
6730,Prairie Warbler,Parulidae,Swainson's Warbler,6380,yes
6730,Prairie Warbler,Parulidae,Ovenbird,6740,yes
6730,Prairie Warbler,Parulidae,Northern Waterthrush,6750,yes
6730,Prairie Warbler,Parulidae,Louisiana Waterthrush,6760,yes
6730,Prairie Warbler,Parulidae,Kentucky Warbler,6770,yes
6730,Prairie Warbler,Parulidae,Connecticut Warbler,6780,yes
6730,Prairie Warbler,Parulidae,Mourning Warbler,6790,yes
6730,Prairie Warbler,Parulidae,Common Yellowthroat,6810,yes
6730,Prairie Warbler,Parulidae,Hooded Warbler,6840,yes
6730,Prairie Warbler,Parulidae,Wilson's Warbler,6850,yes
6730,Prairie Warbler,Parulidae,Canada Warbler,6860,yes
6730,Prairie Warbler,Parulidae,Yellow-breasted Chat,6830,yes
6740,Ovenbird,Parulidae,Blue-winged Warbler,6410,yes
6740,Ovenbird,Parulidae,Golden-winged Warbler,6420,yes
6740,Ovenbird,Parulidae,Tennessee Warbler,6470,yes
6740,Ovenbird,Parulidae,Orange-crowned Warbler,6460,yes
6740,Ovenbird,Parulidae,Nashville Warbler,6450,yes
6740,Ovenbird,Parulidae,Northern Parula,6480,yes
6740,Ovenbird,Parulidae,Yellow Warbler,6520,yes
6740,Ovenbird,Parulidae,Chestnut-sided Warbler,6590,yes
6740,Ovenbird,Parulidae,Magnolia Warbler,6570,yes
6740,Ovenbird,Parulidae,Cape May Warbler,6500,yes
6740,Ovenbird,Parulidae,Black-throated Blue Warbler,6540,yes
6740,Ovenbird,Parulidae,Yellow-rumped Warbler,6550,yes
6740,Ovenbird,Parulidae,Black-throated Green Warbler,6670,yes
6740,Ovenbird,Parulidae,Townsend's Warbler,6680,yes
6740,Ovenbird,Parulidae,Blackburnian Warbler,6620,yes
6740,Ovenbird,Parulidae,Yellow-throated Warbler,6630,yes
6740,Ovenbird,Parulidae,Pine Warbler,6710,yes
6740,Ovenbird,Parulidae,Kirtland's Warbler,6700,yes
6740,Ovenbird,Parulidae,Prairie Warbler,6730,yes
6740,Ovenbird,Parulidae,Palm Warbler,6720,yes
6740,Ovenbird,Parulidae,Bay-breasted Warbler,6600,yes
6740,Ovenbird,Parulidae,Blackpoll Warbler,6610,yes
6740,Ovenbird,Parulidae,Cerulean Warbler,6580,yes
6740,Ovenbird,Parulidae,Black-and-white Warbler,6360,yes
6740,Ovenbird,Parulidae,American Redstart,6870,yes
6740,Ovenbird,Parulidae,Prothonotary Warbler,6370,yes
6740,Ovenbird,Parulidae,Worm-eating Warbler,6390,yes
6740,Ovenbird,Parulidae,Swainson's Warbler,6380,yes
6740,Ovenbird,Parulidae,Northern Waterthrush,6750,yes
6740,Ovenbird,Parulidae,Louisiana Waterthrush,6760,yes
6740,Ovenbird,Parulidae,Kentucky Warbler,6770,yes
6740,Ovenbird,Parulidae,Connecticut Warbler,6780,yes
6740,Ovenbird,Parulidae,Mourning Warbler,6790,yes
6740,Ovenbird,Parulidae,Common Yellowthroat,6810,yes
6740,Ovenbird,Parulidae,Hooded Warbler,6840,yes
6740,Ovenbird,Parulidae,Wilson's Warbler,6850,yes
6740,Ovenbird,Parulidae,Canada Warbler,6860,yes
6740,Ovenbird,Parulidae,Yellow-breasted Chat,6830,yes
6810,Common Yellowthroat,Parulidae,Blue-winged Warbler,6410,yes
6810,Common Yellowthroat,Parulidae,Golden-winged Warbler,6420,yes
6810,Common Yellowthroat,Parulidae,Tennessee Warbler,6470,yes
6810,Common Yellowthroat,Parulidae,Orange-crowned Warbler,6460,yes
6810,Common Yellowthroat,Parulidae,Nashville Warbler,6450,yes
6810,Common Yellowthroat,Parulidae,Virginia's Warbler,6440,yes
6810,Common Yellowthroat,Parulidae,Colima Warbler,6471,yes
6810,Common Yellowthroat,Parulidae,Lucy's Warbler,6430,yes
6810,Common Yellowthroat,Parulidae,Northern Parula,6480,yes
6810,Common Yellowthroat,Parulidae,Tropical Parula,6490,yes
6810,Common Yellowthroat,Parulidae,Yellow Warbler,6520,yes
6810,Common Yellowthroat,Parulidae,Chestnut-sided Warbler,6590,yes
6810,Common Yellowthroat,Parulidae,Magnolia Warbler,6570,yes
6810,Common Yellowthroat,Parulidae,Cape May Warbler,6500,yes
6810,Common Yellowthroat,Parulidae,Black-throated Blue Warbler,6540,yes
6810,Common Yellowthroat,Parulidae,Yellow-rumped Warbler,6550,yes
6810,Common Yellowthroat,Parulidae,Black-throated Gray Warbler,6650,yes
6810,Common Yellowthroat,Parulidae,Golden-cheeked Warbler,6660,yes
6810,Common Yellowthroat,Parulidae,Black-throated Green Warbler,6670,yes
6810,Common Yellowthroat,Parulidae,Townsend's Warbler,6680,yes
6810,Common Yellowthroat,Parulidae,Hermit Warbler,6690,yes
6810,Common Yellowthroat,Parulidae,Blackburnian Warbler,6620,yes
6810,Common Yellowthroat,Parulidae,Yellow-throated Warbler,6630,yes
6810,Common Yellowthroat,Parulidae,Grace's Warbler,6640,yes
6810,Common Yellowthroat,Parulidae,Pine Warbler,6710,yes
6810,Common Yellowthroat,Parulidae,Kirtland's Warbler,6700,yes
6810,Common Yellowthroat,Parulidae,Prairie Warbler,6730,yes
6810,Common Yellowthroat,Parulidae,Palm Warbler,6720,yes
6810,Common Yellowthroat,Parulidae,Bay-breasted Warbler,6600,yes
6810,Common Yellowthroat,Parulidae,Blackpoll Warbler,6610,yes
6810,Common Yellowthroat,Parulidae,Cerulean Warbler,6580,yes
6810,Common Yellowthroat,Parulidae,Black-and-white Warbler,6360,yes
6810,Common Yellowthroat,Parulidae,American Redstart,6870,yes
6810,Common Yellowthroat,Parulidae,Prothonotary Warbler,6370,yes
6810,Common Yellowthroat,Parulidae,Worm-eating Warbler,6390,yes
6810,Common Yellowthroat,Parulidae,Swainson's Warbler,6380,yes
6810,Common Yellowthroat,Parulidae,Ovenbird,6740,yes
6810,Common Yellowthroat,Parulidae,Northern Waterthrush,6750,yes
6810,Common Yellowthroat,Parulidae,Louisiana Waterthrush,6760,yes
6810,Common Yellowthroat,Parulidae,Kentucky Warbler,6770,yes
6810,Common Yellowthroat,Parulidae,Connecticut Warbler,6780,yes
6810,Common Yellowthroat,Parulidae,Mourning Warbler,6790,yes
6810,Common Yellowthroat,Parulidae,MacGillivray's Warbler,6800,yes
6810,Common Yellowthroat,Parulidae,Hooded Warbler,6840,yes
6810,Common Yellowthroat,Parulidae,Wilson's Warbler,6850,yes
6810,Common Yellowthroat,Parulidae,Canada Warbler,6860,yes
6810,Common Yellowthroat,Parulidae,Red-faced Warbler,6900,yes
6810,Common Yellowthroat,Parulidae,Painted Redstart,6880,yes
6810,Common Yellowthroat,Parulidae,Yellow-breasted Chat,6830,yes
6850,Wilson's Warbler,Parulidae,Golden-winged Warbler,6420,yes
6850,Wilson's Warbler,Parulidae,Tennessee Warbler,6470,yes
6850,Wilson's Warbler,Parulidae,Orange-crowned Warbler,6460,yes
6850,Wilson's Warbler,Parulidae,Nashville Warbler,6450,yes
6850,Wilson's Warbler,Parulidae,Virginia's Warbler,6440,yes
6850,Wilson's Warbler,Parulidae,Lucy's Warbler,6430,yes
6850,Wilson's Warbler,Parulidae,Northern Parula,6480,yes
6850,Wilson's Warbler,Parulidae,Tropical Parula,6490,yes
6850,Wilson's Warbler,Parulidae,Yellow Warbler,6520,yes
6850,Wilson's Warbler,Parulidae,Chestnut-sided Warbler,6590,yes
6850,Wilson's Warbler,Parulidae,Magnolia Warbler,6570,yes
6850,Wilson's Warbler,Parulidae,Cape May Warbler,6500,yes
6850,Wilson's Warbler,Parulidae,Black-throated Blue Warbler,6540,yes
6850,Wilson's Warbler,Parulidae,Yellow-rumped Warbler,6550,yes
6850,Wilson's Warbler,Parulidae,Black-throated Gray Warbler,6650,yes
6850,Wilson's Warbler,Parulidae,Black-throated Green Warbler,6670,yes
6850,Wilson's Warbler,Parulidae,Townsend's Warbler,6680,yes
6850,Wilson's Warbler,Parulidae,Hermit Warbler,6690,yes
6850,Wilson's Warbler,Parulidae,Blackburnian Warbler,6620,yes
6850,Wilson's Warbler,Parulidae,Grace's Warbler,6640,yes
6850,Wilson's Warbler,Parulidae,Pine Warbler,6710,yes
6850,Wilson's Warbler,Parulidae,Palm Warbler,6720,yes
6850,Wilson's Warbler,Parulidae,Bay-breasted Warbler,6600,yes
6850,Wilson's Warbler,Parulidae,Blackpoll Warbler,6610,yes
6850,Wilson's Warbler,Parulidae,Black-and-white Warbler,6360,yes
6850,Wilson's Warbler,Parulidae,American Redstart,6870,yes
6850,Wilson's Warbler,Parulidae,Ovenbird,6740,yes
6850,Wilson's Warbler,Parulidae,Northern Waterthrush,6750,yes
6850,Wilson's Warbler,Parulidae,Connecticut Warbler,6780,yes
6850,Wilson's Warbler,Parulidae,Mourning Warbler,6790,yes
6850,Wilson's Warbler,Parulidae,MacGillivray's Warbler,6800,yes
6850,Wilson's Warbler,Parulidae,Common Yellowthroat,6810,yes
6850,Wilson's Warbler,Parulidae,Hooded Warbler,6840,yes
6850,Wilson's Warbler,Parulidae,Canada Warbler,6860,yes
6850,Wilson's Warbler,Parulidae,Red-faced Warbler,6900,yes
6850,Wilson's Warbler,Parulidae,Painted Redstart,6880,yes
6850,Wilson's Warbler,Parulidae,Yellow-breasted Chat,6830,yes
6882,House Sparrow,Passeridae,Eurasian Tree Sparrow,6883,yes
6883,Eurasian Tree Sparrow,Passeridae,House Sparrow,6882,yes
7040,Gray Catbird,Mimidae,Northern Mockingbird,7030,yes
7040,Gray Catbird,Mimidae,Sage Thrasher,7020,yes
7040,Gray Catbird,Mimidae,Brown Thrasher,7050,yes
7050,Brown Thrasher,Mimidae,Gray Catbird,7040,yes
7050,Brown Thrasher,Mimidae,Northern Mockingbird,7030,yes
7050,Brown Thrasher,Mimidae,Sage Thrasher,7020,yes
7070,Curve-billed Thrasher,Mimidae,Northern Mockingbird,7030,yes
7070,Curve-billed Thrasher,Mimidae,Sage Thrasher,7020,yes
7070,Curve-billed Thrasher,Mimidae,Long-billed Thrasher,7060,yes
7070,Curve-billed Thrasher,Mimidae,Bendire's Thrasher,7080,yes
7070,Curve-billed Thrasher,Mimidae,Crissal Thrasher,7120,yes
7120,Crissal Thrasher,Mimidae,Northern Mockingbird,7030,yes
7120,Crissal Thrasher,Mimidae,Sage Thrasher,7020,yes
7120,Crissal Thrasher,Mimidae,Bendire's Thrasher,7080,yes
7120,Crissal Thrasher,Mimidae,Curve-billed Thrasher,7070,yes
7120,Crissal Thrasher,Mimidae,Le Conte's Thrasher,7110,yes
7130,Cactus Wren,Troglodytidae,Rock Wren,7150,yes
7130,Cactus Wren,Troglodytidae,Canyon Wren,7170,yes
7130,Cactus Wren,Troglodytidae,Carolina Wren,7180,yes
7130,Cactus Wren,Troglodytidae,Bewick's Wren,7190,yes
7130,Cactus Wren,Troglodytidae,House Wren,7210,yes
7130,Cactus Wren,Troglodytidae,Pacific Wren,7221,yes
7130,Cactus Wren,Troglodytidae,Winter Wren,7222,yes
7130,Cactus Wren,Troglodytidae,Sedge Wren,7240,yes
7130,Cactus Wren,Troglodytidae,Marsh Wren,7250,yes
7180,Carolina Wren,Troglodytidae,Cactus Wren,7130,yes
7180,Carolina Wren,Troglodytidae,Rock Wren,7150,yes
7180,Carolina Wren,Troglodytidae,Canyon Wren,7170,yes
7180,Carolina Wren,Troglodytidae,Bewick's Wren,7190,yes
7180,Carolina Wren,Troglodytidae,House Wren,7210,yes
7180,Carolina Wren,Troglodytidae,Winter Wren,7222,yes
7180,Carolina Wren,Troglodytidae,Sedge Wren,7240,yes
7180,Carolina Wren,Troglodytidae,Marsh Wren,7250,yes
7210,House Wren,Troglodytidae,Cactus Wren,7130,yes
7210,House Wren,Troglodytidae,Rock Wren,7150,yes
7210,House Wren,Troglodytidae,Canyon Wren,7170,yes
7210,House Wren,Troglodytidae,Carolina Wren,7180,yes
7210,House Wren,Troglodytidae,Bewick's Wren,7190,yes
7210,House Wren,Troglodytidae,Pacific Wren,7221,yes
7210,House Wren,Troglodytidae,Winter Wren,7222,yes
7210,House Wren,Troglodytidae,Sedge Wren,7240,yes
7210,House Wren,Troglodytidae,Marsh Wren,7250,yes
7270,White-breasted Nuthatch,Sittidae,Red-breasted Nuthatch,7280,yes
7270,White-breasted Nuthatch,Sittidae,Pygmy Nuthatch,7300,yes
7270,White-breasted Nuthatch,Sittidae,Brown-headed Nuthatch,7290,yes
7290,Brown-headed Nuthatch,Sittidae,Red-breasted Nuthatch,7280,yes
7290,Brown-headed Nuthatch,Sittidae,White-breasted Nuthatch,7270,yes
7310,Tufted Titmouse,Paridae,Carolina Chickadee,7360,yes
7310,Tufted Titmouse,Paridae,Black-capped Chickadee,7350,yes
7310,Tufted Titmouse,Paridae,Boreal Chickadee,7400,yes
7310,Tufted Titmouse,Paridae,Black-crested Titmouse,7320,yes
7330,Oak Titmouse,Paridae,Mountain Chickadee,7380,yes
7330,Oak Titmouse,Paridae,Chestnut-backed Chickadee,7410,yes
7350,Black-capped Chickadee,Paridae,Carolina Chickadee,7360,yes
7350,Black-capped Chickadee,Paridae,Mountain Chickadee,7380,yes
7350,Black-capped Chickadee,Paridae,Chestnut-backed Chickadee,7410,yes
7350,Black-capped Chickadee,Paridae,Boreal Chickadee,7400,yes
7350,Black-capped Chickadee,Paridae,Tufted Titmouse,7310,yes
7360,Carolina Chickadee,Paridae,Black-capped Chickadee,7350,yes
7360,Carolina Chickadee,Paridae,Mountain Chickadee,7380,yes
7360,Carolina Chickadee,Paridae,Tufted Titmouse,7310,yes
7360,Carolina Chickadee,Paridae,Black-crested Titmouse,7320,yes
7510,Blue-gray Gnatcatcher,Sylviidae,California Gnatcatcher,7530,yes
7510,Blue-gray Gnatcatcher,Sylviidae,Black-tailed Gnatcatcher,7520,yes
7550,Wood Thrush,Turdidae,Eastern Bluebird,7660,yes
7550,Wood Thrush,Turdidae,Mountain Bluebird,7680,yes
7550,Wood Thrush,Turdidae,Townsend's Solitaire,7540,yes
7550,Wood Thrush,Turdidae,Veery,7560,yes
7550,Wood Thrush,Turdidae,Gray-cheeked Thrush,7570,yes
7550,Wood Thrush,Turdidae,Bicknell's Thrush,7571,yes
7550,Wood Thrush,Turdidae,Swainson's Thrush,7580,yes
7550,Wood Thrush,Turdidae,Hermit Thrush,7590,yes
7550,Wood Thrush,Turdidae,American Robin,7610,yes
7560,Veery,Turdidae,Eastern Bluebird,7660,yes
7560,Veery,Turdidae,Mountain Bluebird,7680,yes
7560,Veery,Turdidae,Townsend's Solitaire,7540,yes
