"FocalAOU","FocalSciName","CompAOU","CompSciName","Estimate","P","R2"
6450,"Vermivora ruficapilla",6810,"Geothlypis trichas",0.0334619112391235,0.00510933126835408,0.0441827420047035
6450,"Vermivora ruficapilla",6520,"Dendroica petechia",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6450,"Vermivora ruficapilla",6670,"Dendroica virens",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6450,"Vermivora ruficapilla",6550,"Dendroica coronata",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6450,"Vermivora ruficapilla",6460,"Vermivora celata",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6450,"Vermivora ruficapilla",6610,"Dendroica striata",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6450,"Vermivora ruficapilla",6500,"Dendroica tigrina",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6450,"Vermivora ruficapilla",6850,"Wilsonia pusilla",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6460,"Vermivora celata",6590,"Dendroica pensylvanica",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6460,"Vermivora celata",6790,"Oporornis philadelphia",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6460,"Vermivora celata",6440,"Vermivora virginiae",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6460,"Vermivora celata",6550,"Dendroica coronata",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6460,"Vermivora celata",6680,"Dendroica townsendi",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6460,"Vermivora celata",6850,"Wilsonia pusilla",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6460,"Vermivora celata",6810,"Geothlypis trichas",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6460,"Vermivora celata",6610,"Dendroica striata",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6460,"Vermivora celata",6520,"Dendroica petechia",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6460,"Vermivora celata",6470,"Vermivora peregrina",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6460,"Vermivora celata",6600,"Dendroica castanea",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6460,"Vermivora celata",6670,"Dendroica virens",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6460,"Vermivora celata",6500,"Dendroica tigrina",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6460,"Vermivora celata",6620,"Dendroica fusca",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6470,"Vermivora peregrina",6550,"Dendroica coronata",-0.0497670866633012,0.0631898562264677,0.0212756003001243
6470,"Vermivora peregrina",6810,"Geothlypis trichas",-0.0310471342244385,0.197989982934369,0.0382371065010952
6470,"Vermivora peregrina",6600,"Dendroica castanea",-0.0310471342244385,0.197989982934369,0.0382371065010952
6470,"Vermivora peregrina",6590,"Dendroica pensylvanica",-0.0310471342244385,0.197989982934369,0.0382371065010952
6470,"Vermivora peregrina",6850,"Wilsonia pusilla",-0.0310471342244385,0.197989982934369,0.0382371065010952
6470,"Vermivora peregrina",6450,"Vermivora ruficapilla",-0.0310471342244385,0.197989982934369,0.0382371065010952
6470,"Vermivora peregrina",6610,"Dendroica striata",-0.0310471342244385,0.197989982934369,0.0382371065010952
6470,"Vermivora peregrina",6620,"Dendroica fusca",-0.0310471342244385,0.197989982934369,0.0382371065010952
6470,"Vermivora peregrina",6790,"Oporornis philadelphia",-0.0310471342244385,0.197989982934369,0.0382371065010952
6470,"Vermivora peregrina",6670,"Dendroica virens",-0.0310471342244385,0.197989982934369,0.0382371065010952
6470,"Vermivora peregrina",6520,"Dendroica petechia",0.0575741939648498,0.032973622579532,0.101450163384196
6470,"Vermivora peregrina",6500,"Dendroica tigrina",0.0575741939648498,0.032973622579532,0.101450163384196
6470,"Vermivora peregrina",6680,"Dendroica townsendi",0.0575741939648498,0.032973622579532,0.101450163384196
6470,"Vermivora peregrina",6460,"Vermivora celata",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6490,"Parula pitiayumi",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6500,"Dendroica tigrina",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6750,"Parkesia noveboracensis",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6610,"Dendroica striata",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6630,"Dendroica dominica",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6860,"Wilsonia canadensis",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6870,"Setophaga ruticilla",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6450,"Vermivora ruficapilla",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6840,"Wilsonia citrina",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6520,"Dendroica petechia",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6620,"Dendroica fusca",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6770,"Oporornis formosus",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6390,"Helmitheros vermivorum",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6580,"Dendroica cerulea",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6410,"Vermivora cyanoptera",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6570,"Dendroica magnolia",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6370,"Protonotaria citrea",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6360,"Mniotilta varia",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6660,"Dendroica chrysoparia",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6790,"Oporornis philadelphia",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6720,"Dendroica palmarum",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6590,"Dendroica pensylvanica",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6550,"Dendroica coronata",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6470,"Vermivora peregrina",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6420,"Vermivora chrysoptera",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6740,"Seiurus aurocapilla",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6700,"Dendroica kirtlandii",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6380,"Limnothlypis swainsonii",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6540,"Dendroica caerulescens",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6850,"Wilsonia pusilla",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6830,"Icteria virens",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6670,"Dendroica virens",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6460,"Vermivora celata",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6780,"Oporornis agilis",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6760,"Parkesia motacilla",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6600,"Dendroica castanea",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6710,"Dendroica pinus",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6730,"Dendroica discolor",0.0575741939648498,0.032973622579532,0.101450163384196
6480,"Parula americana",6810,"Geothlypis trichas",0.0575741939648498,0.032973622579532,0.101450163384196
6500,"Dendroica tigrina",6850,"Wilsonia pusilla",0.0575741939648498,0.032973622579532,0.101450163384196
6500,"Dendroica tigrina",6810,"Geothlypis trichas",0.00641139664848901,0.697423907988988,0.00402259521832538
6500,"Dendroica tigrina",6670,"Dendroica virens",0.00641139664848901,0.697423907988988,0.00402259521832538
6500,"Dendroica tigrina",6790,"Oporornis philadelphia",0.00641139664848901,0.697423907988988,0.00402259521832538
6500,"Dendroica tigrina",6520,"Dendroica petechia",-0.0389372516313311,0.143772749272566,0.0553878551939547
6500,"Dendroica tigrina",6600,"Dendroica castanea",-0.0389372516313311,0.143772749272566,0.0553878551939547
6500,"Dendroica tigrina",6610,"Dendroica striata",-0.0389372516313311,0.143772749272566,0.0553878551939547
6500,"Dendroica tigrina",6590,"Dendroica pensylvanica",-0.0389372516313311,0.143772749272566,0.0553878551939547
6500,"Dendroica tigrina",6620,"Dendroica fusca",-0.0389372516313311,0.143772749272566,0.0553878551939547
6500,"Dendroica tigrina",6470,"Vermivora peregrina",-0.0389372516313311,0.143772749272566,0.0553878551939547
6500,"Dendroica tigrina",6450,"Vermivora ruficapilla",-0.0389372516313311,0.143772749272566,0.0553878551939547
6500,"Dendroica tigrina",6550,"Dendroica coronata",-0.0389372516313311,0.143772749272566,0.0553878551939547
6500,"Dendroica tigrina",6460,"Vermivora celata",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6610,"Dendroica striata",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6440,"Vermivora virginiae",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6810,"Geothlypis trichas",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6720,"Dendroica palmarum",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6800,"Oporornis tolmiei",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6670,"Dendroica virens",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6370,"Protonotaria citrea",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6450,"Vermivora ruficapilla",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6700,"Dendroica kirtlandii",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6630,"Dendroica dominica",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6840,"Wilsonia citrina",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6760,"Parkesia motacilla",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6540,"Dendroica caerulescens",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6860,"Wilsonia canadensis",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6770,"Oporornis formosus",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6550,"Dendroica coronata",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6730,"Dendroica discolor",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6640,"Dendroica graciae",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6870,"Setophaga ruticilla",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6460,"Vermivora celata",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6360,"Mniotilta varia",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6600,"Dendroica castanea",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6710,"Dendroica pinus",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6380,"Limnothlypis swainsonii",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6410,"Vermivora cyanoptera",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6480,"Parula americana",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6650,"Dendroica nigrescens",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6690,"Dendroica occidentalis",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6390,"Helmitheros vermivorum",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6750,"Parkesia noveboracensis",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6590,"Dendroica pensylvanica",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6900,"Cardellina rubrifrons",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6880,"Myioborus pictus",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6850,"Wilsonia pusilla",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6830,"Icteria virens",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6680,"Dendroica townsendi",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6430,"Vermivora luciae",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6620,"Dendroica fusca",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6780,"Oporornis agilis",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6470,"Vermivora peregrina",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6420,"Vermivora chrysoptera",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6580,"Dendroica cerulea",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6790,"Oporornis philadelphia",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6500,"Dendroica tigrina",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6570,"Dendroica magnolia",-0.0389372516313311,0.143772749272566,0.0553878551939547
6520,"Dendroica petechia",6740,"Seiurus aurocapilla",-0.0389372516313311,0.143772749272566,0.0553878551939547
6540,"Dendroica caerulescens",6860,"Wilsonia canadensis",-0.0389372516313311,0.143772749272566,0.0553878551939547
6540,"Dendroica caerulescens",6570,"Dendroica magnolia",-0.0389372516313311,0.143772749272566,0.0553878551939547
6540,"Dendroica caerulescens",6870,"Setophaga ruticilla",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6500,"Dendroica tigrina",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6540,"Dendroica caerulescens",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6600,"Dendroica castanea",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6490,"Parula pitiayumi",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6640,"Dendroica graciae",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6800,"Oporornis tolmiei",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6780,"Oporornis agilis",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6370,"Protonotaria citrea",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6420,"Vermivora chrysoptera",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6740,"Seiurus aurocapilla",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6590,"Dendroica pensylvanica",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6860,"Wilsonia canadensis",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6680,"Dendroica townsendi",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6690,"Dendroica occidentalis",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6730,"Dendroica discolor",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6520,"Dendroica petechia",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6630,"Dendroica dominica",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6870,"Setophaga ruticilla",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6770,"Oporornis formosus",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6470,"Vermivora peregrina",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6660,"Dendroica chrysoparia",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6380,"Limnothlypis swainsonii",-0.0389372516313311,0.143772749272566,0.0553878551939547
6550,"Dendroica coronata",6881,"Euthlypis lachrymosa",-0.0389372516313311,0.143772749272566,0.0553878551939547
