"CompAOU","focalAOU","Competitor","Focal","CompSciName","FocalSciName","Family","FocalMass","CompMass","focalcat","compcat"
6900,6680,"Red-faced Warbler","Townsend's Warbler","Cardellina rubrifrons","Dendroica townsendi","Parulidae",9,10,"Dendroica_townsendi","Cardellina_rubrifrons"
6900,6550,"Red-faced Warbler","Yellow-rumped Warbler","Cardellina rubrifrons","Dendroica coronata","Parulidae",12.38,10,"Dendroica_coronata","Cardellina_rubrifrons"
6900,6430,"Red-faced Warbler","Lucy's Warbler","Cardellina rubrifrons","Vermivora luciae","Parulidae",7,10,"Vermivora_luciae","Cardellina_rubrifrons"
6900,6810,"Red-faced Warbler","Common Yellowthroat","Cardellina rubrifrons","Geothlypis trichas","Parulidae",10.58,10,"Geothlypis_trichas","Cardellina_rubrifrons"
6900,6850,"Red-faced Warbler","Wilson's Warbler","Cardellina rubrifrons","Wilsonia pusilla","Parulidae",7.5,10,"Wilsonia_pusilla","Cardellina_rubrifrons"
6900,6520,"Red-faced Warbler","Yellow Warbler","Cardellina rubrifrons","Dendroica petechia","Parulidae",11.5,10,"Dendroica_petechia","Cardellina_rubrifrons"
7000,5400,"Sprague's Pipit","Vesper Sparrow","Anthus spragueii","Pooecetes gramineus","Emberizidae",27,25,"Pooecetes_gramineus","Anthus_spragueii"
7020,7030,"Sage Thrasher","Northern Mockingbird","Oreoscoptes montanus","Mimus polyglottos","Mimidae",49,43.5,"Mimus_polyglottos","Oreoscoptes_montanus"
7020,7050,"Sage Thrasher","Brown Thrasher","Oreoscoptes montanus","Toxostoma rufum","Mimidae",69,43.5,"Toxostoma_rufum","Oreoscoptes_montanus"
7020,7070,"Sage Thrasher","Curve-billed Thrasher","Oreoscoptes montanus","Toxostoma curvirostre","Mimidae",79,43.5,"Toxostoma_curvirostre","Oreoscoptes_montanus"
7020,7120,"Sage Thrasher","Crissal Thrasher","Oreoscoptes montanus","Toxostoma crissale","Mimidae",63,43.5,"Toxostoma_crissale","Oreoscoptes_montanus"
7020,7040,"Sage Thrasher","Gray Catbird","Oreoscoptes montanus","Dumetella carolinensis","Mimidae",37,43.5,"Dumetella_carolinensis","Oreoscoptes_montanus"
7030,7020,"Northern Mockingbird","Sage Thrasher","Mimus polyglottos","Oreoscoptes montanus","Mimidae",43.5,49,"Oreoscoptes_montanus","Mimus_polyglottos"
7030,7050,"Northern Mockingbird","Brown Thrasher","Mimus polyglottos","Toxostoma rufum","Mimidae",69,49,"Toxostoma_rufum","Mimus_polyglottos"
7030,7040,"Northern Mockingbird","Gray Catbird","Mimus polyglottos","Dumetella carolinensis","Mimidae",37,49,"Dumetella_carolinensis","Mimus_polyglottos"
7030,7080,"Northern Mockingbird","Bendire's Thrasher","Mimus polyglottos","Toxostoma bendirei","Mimidae",62,49,"Toxostoma_bendirei","Mimus_polyglottos"
7030,7070,"Northern Mockingbird","Curve-billed Thrasher","Mimus polyglottos","Toxostoma curvirostre","Mimidae",79,49,"Toxostoma_curvirostre","Mimus_polyglottos"
7030,7120,"Northern Mockingbird","Crissal Thrasher","Mimus polyglottos","Toxostoma crissale","Mimidae",63,49,"Toxostoma_crissale","Mimus_polyglottos"
7030,7100,"Northern Mockingbird","California Thrasher","Mimus polyglottos","Toxostoma redivivum","Mimidae",84,49,"Toxostoma_redivivum","Mimus_polyglottos"
7040,7050,"Gray Catbird","Brown Thrasher","Dumetella carolinensis","Toxostoma rufum","Mimidae",69,37,"Toxostoma_rufum","Dumetella_carolinensis"
7040,7030,"Gray Catbird","Northern Mockingbird","Dumetella carolinensis","Mimus polyglottos","Mimidae",49,37,"Mimus_polyglottos","Dumetella_carolinensis"
7050,7040,"Brown Thrasher","Gray Catbird","Toxostoma rufum","Dumetella carolinensis","Mimidae",37,69,"Dumetella_carolinensis","Toxostoma_rufum"
7050,7030,"Brown Thrasher","Northern Mockingbird","Toxostoma rufum","Mimus polyglottos","Mimidae",49,69,"Mimus_polyglottos","Toxostoma_rufum"
7060,7070,"Long-billed Thrasher","Curve-billed Thrasher","Toxostoma longirostre","Toxostoma curvirostre","Mimidae",79,70,"Toxostoma_curvirostre","Toxostoma_longirostre"
7070,7120,"Curve-billed Thrasher","Crissal Thrasher","Toxostoma curvirostre","Toxostoma crissale","Mimidae",63,79,"Toxostoma_crissale","Toxostoma_curvirostre"
7080,7120,"Bendire's Thrasher","Crissal Thrasher","Toxostoma bendirei","Toxostoma crissale","Mimidae",63,62,"Toxostoma_crissale","Toxostoma_bendirei"
7080,7070,"Bendire's Thrasher","Curve-billed Thrasher","Toxostoma bendirei","Toxostoma curvirostre","Mimidae",79,62,"Toxostoma_curvirostre","Toxostoma_bendirei"
7080,7020,"Bendire's Thrasher","Sage Thrasher","Toxostoma bendirei","Oreoscoptes montanus","Mimidae",43.5,62,"Oreoscoptes_montanus","Toxostoma_bendirei"
7080,7030,"Bendire's Thrasher","Northern Mockingbird","Toxostoma bendirei","Mimus polyglottos","Mimidae",49,62,"Mimus_polyglottos","Toxostoma_bendirei"
7100,7030,"California Thrasher","Northern Mockingbird","Toxostoma redivivum","Mimus polyglottos","Mimidae",49,84,"Mimus_polyglottos","Toxostoma_redivivum"
7110,7120,"Le Conte's Thrasher","Crissal Thrasher","Toxostoma lecontei","Toxostoma crissale","Mimidae",63,62,"Toxostoma_crissale","Toxostoma_lecontei"
7120,7080,"Crissal Thrasher","Bendire's Thrasher","Toxostoma crissale","Toxostoma bendirei","Mimidae",62,63,"Toxostoma_bendirei","Toxostoma_crissale"
7120,7070,"Crissal Thrasher","Curve-billed Thrasher","Toxostoma crissale","Toxostoma curvirostre","Mimidae",79,63,"Toxostoma_curvirostre","Toxostoma_crissale"
7150,7190,"Rock Wren","Bewick's Wren","Salpinctes obsoletus","Thryomanes bewickii","Troglodytidae",10,17,"Thryomanes_bewickii","Salpinctes_obsoletus"
7150,7210,"Rock Wren","House Wren","Salpinctes obsoletus","Troglodytes aedon","Troglodytidae",10.5,17,"Troglodytes_aedon","Salpinctes_obsoletus"
7150,7180,"Rock Wren","Carolina Wren","Salpinctes obsoletus","Thryothorus ludovicianus","Troglodytidae",19,17,"Thryothorus_ludovicianus","Salpinctes_obsoletus"
7170,7180,"Canyon Wren","Carolina Wren","Catherpes mexicanus","Thryothorus ludovicianus","Troglodytidae",19,13,"Thryothorus_ludovicianus","Catherpes_mexicanus"
7170,7210,"Canyon Wren","House Wren","Catherpes mexicanus","Troglodytes aedon","Troglodytidae",10.5,13,"Troglodytes_aedon","Catherpes_mexicanus"
7180,7210,"Carolina Wren","House Wren","Thryothorus ludovicianus","Troglodytes aedon","Troglodytidae",10.5,19,"Troglodytes_aedon","Thryothorus_ludovicianus"
7190,7150,"Bewick's Wren","Rock Wren","Thryomanes bewickii","Salpinctes obsoletus","Troglodytidae",17,10,"Salpinctes_obsoletus","Thryomanes_bewickii"
7190,7180,"Bewick's Wren","Carolina Wren","Thryomanes bewickii","Thryothorus ludovicianus","Troglodytidae",19,10,"Thryothorus_ludovicianus","Thryomanes_bewickii"
7190,7210,"Bewick's Wren","House Wren","Thryomanes bewickii","Troglodytes aedon","Troglodytidae",10.5,10,"Troglodytes_aedon","Thryomanes_bewickii"
7210,7150,"House Wren","Rock Wren","Troglodytes aedon","Salpinctes obsoletus","Troglodytidae",17,10.5,"Salpinctes_obsoletus","Troglodytes_aedon"
7210,7221,"House Wren","Pacific Wren","Troglodytes aedon","Troglodytes pacificus","Troglodytidae",10,10.5,"Troglodytes_pacificus","Troglodytes_aedon"
7210,7190,"House Wren","Bewick's Wren","Troglodytes aedon","Thryomanes bewickii","Troglodytidae",10,10.5,"Thryomanes_bewickii","Troglodytes_aedon"
7210,7222,"House Wren","Winter Wren","Troglodytes aedon","Troglodytes hiemalis","Troglodytidae",10,10.5,"Troglodytes_hiemalis","Troglodytes_aedon"
7210,7180,"House Wren","Carolina Wren","Troglodytes aedon","Thryothorus ludovicianus","Troglodytidae",19,10.5,"Thryothorus_ludovicianus","Troglodytes_aedon"
7210,7240,"House Wren","Sedge Wren","Troglodytes aedon","Cistothorus platensis","Troglodytidae",9,10.5,"Cistothorus_platensis","Troglodytes_aedon"
7221,7210,"Pacific Wren","House Wren","Troglodytes pacificus","Troglodytes aedon","Troglodytidae",10.5,10,"Troglodytes_aedon","Troglodytes_pacificus"
7222,7180,"Winter Wren","Carolina Wren","Troglodytes hiemalis","Thryothorus ludovicianus","Troglodytidae",19,10,"Thryothorus_ludovicianus","Troglodytes_hiemalis"
7222,7240,"Winter Wren","Sedge Wren","Troglodytes hiemalis","Cistothorus platensis","Troglodytidae",9,10,"Cistothorus_platensis","Troglodytes_hiemalis"
7222,7210,"Winter Wren","House Wren","Troglodytes hiemalis","Troglodytes aedon","Troglodytidae",10.5,10,"Troglodytes_aedon","Troglodytes_hiemalis"
7240,7210,"Sedge Wren","House Wren","Cistothorus platensis","Troglodytes aedon","Troglodytidae",10.5,9,"Troglodytes_aedon","Cistothorus_platensis"
7240,7222,"Sedge Wren","Winter Wren","Cistothorus platensis","Troglodytes hiemalis","Troglodytidae",10,9,"Troglodytes_hiemalis","Cistothorus_platensis"
7250,7221,"Marsh Wren","Pacific Wren","Cistothorus palustris","Troglodytes pacificus","Troglodytidae",10,11.75,"Troglodytes_pacificus","Cistothorus_palustris"
7250,7180,"Marsh Wren","Carolina Wren","Cistothorus palustris","Thryothorus ludovicianus","Troglodytidae",19,11.75,"Thryothorus_ludovicianus","Cistothorus_palustris"
7250,7210,"Marsh Wren","House Wren","Cistothorus palustris","Troglodytes aedon","Troglodytidae",10.5,11.75,"Troglodytes_aedon","Cistothorus_palustris"
7250,7222,"Marsh Wren","Winter Wren","Cistothorus palustris","Troglodytes hiemalis","Troglodytidae",10,11.75,"Troglodytes_hiemalis","Cistothorus_palustris"
7260,7280,"Brown Creeper","Red-breasted Nuthatch","Certhia americana","Sitta canadensis","Sittidae",10,8,"Sitta_canadensis","Certhia_americana"
7280,7260,"Red-breasted Nuthatch","Brown Creeper","Sitta canadensis","Certhia americana","Certhiidae",8,10,"Certhia_americana","Sitta_canadensis"
7280,7290,"Red-breasted Nuthatch","Brown-headed Nuthatch","Sitta canadensis","Sitta pusilla","Sittidae",10,10,"Sitta_pusilla","Sitta_canadensis"
7300,7270,"Pygmy Nuthatch","White-breasted Nuthatch","Sitta pygmaea","Sitta carolinensis","Sittidae",21,11,"Sitta_carolinensis","Sitta_pygmaea"
7310,7350,"Tufted Titmouse","Black-capped Chickadee","Baeolophus bicolor","Parus atricapillus","Paridae",11,22,"Parus_atricapillus","Baeolophus_bicolor"
7310,7360,"Tufted Titmouse","Carolina Chickadee","Baeolophus bicolor","Parus carolinensis","Paridae",11,22,"Parus_carolinensis","Baeolophus_bicolor"
7320,7310,"Black-crested Titmouse","Tufted Titmouse","Baeolophus atricristatus","Baeolophus bicolor","Paridae",22,22,"Baeolophus_bicolor","Baeolophus_atricristatus"
7320,7360,"Black-crested Titmouse","Carolina Chickadee","Baeolophus atricristatus","Parus carolinensis","Paridae",11,22,"Parus_carolinensis","Baeolophus_atricristatus"
7330,7420,"Oak Titmouse","Wrentit","Baeolophus inornatus","Chamaea fasciata","Timaliidae",15,18.25,"Chamaea_fasciata","Baeolophus_inornatus"
7330,7410,"Oak Titmouse","Chestnut-backed Chickadee","Baeolophus inornatus","Parus rufescens","Paridae",10,18.25,"Parus_rufescens","Baeolophus_inornatus"
7331,7380,"Juniper Titmouse","Mountain Chickadee","Baeolophus ridgwayi","Parus gambeli","Paridae",11.75,18.25,"Parus_gambeli","Baeolophus_ridgwayi"
7350,7310,"Black-capped Chickadee","Tufted Titmouse","Parus atricapillus","Baeolophus bicolor","Paridae",22,11,"Baeolophus_bicolor","Parus_atricapillus"
7350,7400,"Black-capped Chickadee","Boreal Chickadee","Parus atricapillus","Parus hudsonicus","Paridae",10,11,"Parus_hudsonicus","Parus_atricapillus"
7350,7360,"Black-capped Chickadee","Carolina Chickadee","Parus atricapillus","Parus carolinensis","Paridae",11,11,"Parus_carolinensis","Parus_atricapillus"
7360,7310,"Carolina Chickadee","Tufted Titmouse","Parus carolinensis","Baeolophus bicolor","Paridae",22,11,"Baeolophus_bicolor","Parus_carolinensis"
7360,7350,"Carolina Chickadee","Black-capped Chickadee","Parus carolinensis","Parus atricapillus","Paridae",11,11,"Parus_atricapillus","Parus_carolinensis"
7380,7350,"Mountain Chickadee","Black-capped Chickadee","Parus gambeli","Parus atricapillus","Paridae",11,11.75,"Parus_atricapillus","Parus_gambeli"
7380,7360,"Mountain Chickadee","Carolina Chickadee","Parus gambeli","Parus carolinensis","Paridae",11,11.75,"Parus_carolinensis","Parus_gambeli"
7380,7331,"Mountain Chickadee","Juniper Titmouse","Parus gambeli","Baeolophus ridgwayi","Paridae",18.25,11.75,"Baeolophus_ridgwayi","Parus_gambeli"
7380,7330,"Mountain Chickadee","Oak Titmouse","Parus gambeli","Baeolophus inornatus","Paridae",18.25,11.75,"Baeolophus_inornatus","Parus_gambeli"
7400,7350,"Boreal Chickadee","Black-capped Chickadee","Parus hudsonicus","Parus atricapillus","Paridae",11,10,"Parus_atricapillus","Parus_hudsonicus"
7410,7430,"Chestnut-backed Chickadee","Bushtit","Parus rufescens","Psaltriparus minimus","Aegithalidae",5,10,"Psaltriparus_minimus","Parus_rufescens"
7410,7350,"Chestnut-backed Chickadee","Black-capped Chickadee","Parus rufescens","Parus atricapillus","Paridae",11,10,"Parus_atricapillus","Parus_rufescens"
7410,7330,"Chestnut-backed Chickadee","Oak Titmouse","Parus rufescens","Baeolophus inornatus","Paridae",18.25,10,"Baeolophus_inornatus","Parus_rufescens"
7430,7410,"Bushtit","Chestnut-backed Chickadee","Psaltriparus minimus","Parus rufescens","Paridae",10,5,"Parus_rufescens","Psaltriparus_minimus"
7480,7490,"Golden-crowned Kinglet","Ruby-crowned Kinglet","Regulus satrapa","Regulus calendula","Regulidae",7,6.25,"Regulus_calendula","Regulus_satrapa"
7490,7480,"Ruby-crowned Kinglet","Golden-crowned Kinglet","Regulus calendula","Regulus satrapa","Regulidae",6.25,7,"Regulus_satrapa","Regulus_calendula"
7510,7520,"Blue-gray Gnatcatcher","Black-tailed Gnatcatcher","Polioptila caerulea","Polioptila melanura","Sylviidae",5,6,"Polioptila_melanura","Polioptila_caerulea"
7520,7510,"Black-tailed Gnatcatcher","Blue-gray Gnatcatcher","Polioptila melanura","Polioptila caerulea","Sylviidae",6,5,"Polioptila_caerulea","Polioptila_melanura"
7530,7510,"California Gnatcatcher","Blue-gray Gnatcatcher","Polioptila californica","Polioptila caerulea","Sylviidae",6,6,"Polioptila_caerulea","Polioptila_californica"
7540,7550,"Townsend's Solitaire","Wood Thrush","Myadestes townsendi","Hylocichla mustelina","Turdidae",47,34,"Hylocichla_mustelina","Myadestes_townsendi"
7540,7560,"Townsend's Solitaire","Veery","Myadestes townsendi","Catharus fuscescens","Turdidae",31,34,"Catharus_fuscescens","Myadestes_townsendi"
7540,7680,"Townsend's Solitaire","Mountain Bluebird","Myadestes townsendi","Sialia currucoides","Turdidae",30,34,"Sialia_currucoides","Myadestes_townsendi"
7540,7570,"Townsend's Solitaire","Gray-cheeked Thrush","Myadestes townsendi","Catharus minimus","Turdidae",33,34,"Catharus_minimus","Myadestes_townsendi"
7540,7590,"Townsend's Solitaire","Hermit Thrush","Myadestes townsendi","Catharus guttatus","Turdidae",31,34,"Catharus_guttatus","Myadestes_townsendi"
7550,7610,"Wood Thrush","American Robin","Hylocichla mustelina","Turdus migratorius","Turdidae",77,47,"Turdus_migratorius","Hylocichla_mustelina"
7550,7570,"Wood Thrush","Gray-cheeked Thrush","Hylocichla mustelina","Catharus minimus","Turdidae",33,47,"Catharus_minimus","Hylocichla_mustelina"
7550,7560,"Wood Thrush","Veery","Hylocichla mustelina","Catharus fuscescens","Turdidae",31,47,"Catharus_fuscescens","Hylocichla_mustelina"
7550,7660,"Wood Thrush","Eastern Bluebird","Hylocichla mustelina","Sialia sialis","Turdidae",32,47,"Sialia_sialis","Hylocichla_mustelina"
7560,7660,"Veery","Eastern Bluebird","Catharus fuscescens","Sialia sialis","Turdidae",32,31,"Sialia_sialis","Catharus_fuscescens"
7560,7550,"Veery","Wood Thrush","Catharus fuscescens","Hylocichla mustelina","Turdidae",47,31,"Hylocichla_mustelina","Catharus_fuscescens"
7570,7550,"Gray-cheeked Thrush","Wood Thrush","Catharus minimus","Hylocichla mustelina","Turdidae",47,33,"Hylocichla_mustelina","Catharus_minimus"
7571,7570,"Bicknell's Thrush","Gray-cheeked Thrush","Catharus bicknelli","Catharus minimus","Turdidae",33,33,"Catharus_minimus","Catharus_bicknelli"
7571,7550,"Bicknell's Thrush","Wood Thrush","Catharus bicknelli","Hylocichla mustelina","Turdidae",47,33,"Hylocichla_mustelina","Catharus_bicknelli"
7571,7560,"Bicknell's Thrush","Veery","Catharus bicknelli","Catharus fuscescens","Turdidae",31,33,"Catharus_fuscescens","Catharus_bicknelli"
7580,7570,"Swainson's Thrush","Gray-cheeked Thrush","Catharus ustulatus","Catharus minimus","Turdidae",33,31,"Catharus_minimus","Catharus_ustulatus"
7580,7590,"Swainson's Thrush","Hermit Thrush","Catharus ustulatus","Catharus guttatus","Turdidae",31,31,"Catharus_guttatus","Catharus_ustulatus"
7580,7660,"Swainson's Thrush","Eastern Bluebird","Catharus ustulatus","Sialia sialis","Turdidae",32,31,"Sialia_sialis","Catharus_ustulatus"
7580,7550,"Swainson's Thrush","Wood Thrush","Catharus ustulatus","Hylocichla mustelina","Turdidae",47,31,"Hylocichla_mustelina","Catharus_ustulatus"
7580,7560,"Swainson's Thrush","Veery","Catharus ustulatus","Catharus fuscescens","Turdidae",31,31,"Catharus_fuscescens","Catharus_ustulatus"
7590,7540,"Hermit Thrush","Townsend's Solitaire","Catharus guttatus","Myadestes townsendi","Turdidae",34,31,"Myadestes_townsendi","Catharus_guttatus"
7590,7580,"Hermit Thrush","Swainson's Thrush","Catharus guttatus","Catharus ustulatus","Turdidae",31,31,"Catharus_ustulatus","Catharus_guttatus"
7590,7560,"Hermit Thrush","Veery","Catharus guttatus","Catharus fuscescens","Turdidae",31,31,"Catharus_fuscescens","Catharus_guttatus"
7590,7550,"Hermit Thrush","Wood Thrush","Catharus guttatus","Hylocichla mustelina","Turdidae",47,31,"Hylocichla_mustelina","Catharus_guttatus"
7590,7570,"Hermit Thrush","Gray-cheeked Thrush","Catharus guttatus","Catharus minimus","Turdidae",33,31,"Catharus_minimus","Catharus_guttatus"
7590,7670,"Hermit Thrush","Western Bluebird","Catharus guttatus","Sialia mexicana","Turdidae",28,31,"Sialia_mexicana","Catharus_guttatus"
7590,7660,"Hermit Thrush","Eastern Bluebird","Catharus guttatus","Sialia sialis","Turdidae",32,31,"Sialia_sialis","Catharus_guttatus"
7610,7550,"American Robin","Wood Thrush","Turdus migratorius","Hylocichla mustelina","Turdidae",47,77,"Hylocichla_mustelina","Turdus_migratorius"
7630,7610,"Varied Thrush","American Robin","Zoothera naevia","Turdus migratorius","Turdidae",77,78,"Turdus_migratorius","Zoothera_naevia"
7660,7550,"Eastern Bluebird","Wood Thrush","Sialia sialis","Hylocichla mustelina","Turdidae",47,32,"Hylocichla_mustelina","Sialia_sialis"
7660,7560,"Eastern Bluebird","Veery","Sialia sialis","Catharus fuscescens","Turdidae",31,32,"Catharus_fuscescens","Sialia_sialis"
7660,7570,"Eastern Bluebird","Gray-cheeked Thrush","Sialia sialis","Catharus minimus","Turdidae",33,32,"Catharus_minimus","Sialia_sialis"
7680,7540,"Mountain Bluebird","Townsend's Solitaire","Sialia currucoides","Myadestes townsendi","Turdidae",34,30,"Myadestes_townsendi","Sialia_currucoides"
7680,7570,"Mountain Bluebird","Gray-cheeked Thrush","Sialia currucoides","Catharus minimus","Turdidae",33,30,"Catharus_minimus","Sialia_currucoides"
7680,7550,"Mountain Bluebird","Wood Thrush","Sialia currucoides","Hylocichla mustelina","Turdidae",47,30,"Hylocichla_mustelina","Sialia_currucoides"
7680,7660,"Mountain Bluebird","Eastern Bluebird","Sialia currucoides","Sialia sialis","Turdidae",32,30,"Sialia_sialis","Sialia_currucoides"
7680,7560,"Mountain Bluebird","Veery","Sialia currucoides","Catharus fuscescens","Turdidae",31,30,"Catharus_fuscescens","Sialia_currucoides"
22860,3160,"Eurasian Collared-Dove","Mourning Dove","Streptopelia decaocto","Zenaida macroura","Columbidae",123,148.25,"Zenaida_macroura","Streptopelia_decaocto"
