"FocalAOU","AOU_OUT","FAMILY","PRIMARY_COM_NAME.x","PRIMARY_COM_NAME.y"
6290,6295,"Vireonidae","solitary vireo sp.","Blue-headed Vireo"
6290,6320,"Vireonidae","Hutton's Vireo","Blue-headed Vireo"
6290,6270,"Vireonidae","Warbling Vireo","Blue-headed Vireo"
6290,6260,"Vireonidae","Philadelphia Vireo","Blue-headed Vireo"
6290,6240,"Vireonidae","Red-eyed Vireo","Blue-headed Vireo"
6290,6250,"Vireonidae","Yellow-green Vireo","Blue-headed Vireo"
6290,6230,"Vireonidae","Black-whiskered Vireo","Blue-headed Vireo"
6310,6310,"Vireonidae","White-eyed Vireo","White-eyed Vireo"
6310,17270,"Vireonidae","Thick-billed Vireo","White-eyed Vireo"
6310,17330,"Vireonidae","Puerto Rican Vireo","White-eyed Vireo"
6310,6330,"Vireonidae","Bell's Vireo","White-eyed Vireo"
6310,6300,"Vireonidae","Black-capped Vireo","White-eyed Vireo"
6310,6340,"Vireonidae","Gray Vireo","White-eyed Vireo"
6310,6280,"Vireonidae","Yellow-throated Vireo","White-eyed Vireo"
6310,6291,"Vireonidae","Plumbeous Vireo","White-eyed Vireo"
6310,6292,"Vireonidae","Cassin's Vireo","White-eyed Vireo"
6310,6290,"Vireonidae","Blue-headed Vireo","White-eyed Vireo"
6310,6295,"Vireonidae","solitary vireo sp.","White-eyed Vireo"
6310,6320,"Vireonidae","Hutton's Vireo","White-eyed Vireo"
6310,6270,"Vireonidae","Warbling Vireo","White-eyed Vireo"
6310,6260,"Vireonidae","Philadelphia Vireo","White-eyed Vireo"
6310,6240,"Vireonidae","Red-eyed Vireo","White-eyed Vireo"
6310,6250,"Vireonidae","Yellow-green Vireo","White-eyed Vireo"
6310,6230,"Vireonidae","Black-whiskered Vireo","White-eyed Vireo"
6480,6410,"Parulidae","Blue-winged Warbler","Northern Parula"
6480,6412,"Parulidae","Brewster's Warbler (hybrid)","Northern Parula"
6480,6413,"Parulidae","Lawrence's Warbler (hybrid)","Northern Parula"
6480,6420,"Parulidae","Golden-winged Warbler","Northern Parula"
6480,6470,"Parulidae","Tennessee Warbler","Northern Parula"
6480,6460,"Parulidae","Orange-crowned Warbler","Northern Parula"
6480,6460,"Parulidae","Orange-crowned Warbler (lutescens)","Northern Parula"
6480,6450,"Parulidae","Nashville Warbler","Northern Parula"
6480,6440,"Parulidae","Virginia's Warbler","Northern Parula"
6480,6471,"Parulidae","Colima Warbler","Northern Parula"
6480,6430,"Parulidae","Lucy's Warbler","Northern Parula"
6480,6480,"Parulidae","Northern Parula","Northern Parula"
6480,6490,"Parulidae","Tropical Parula","Northern Parula"
6480,6520,"Parulidae","Yellow Warbler","Northern Parula"
6480,6590,"Parulidae","Chestnut-sided Warbler","Northern Parula"
6480,6570,"Parulidae","Magnolia Warbler","Northern Parula"
6480,6500,"Parulidae","Cape May Warbler","Northern Parula"
6480,6540,"Parulidae","Black-throated Blue Warbler","Northern Parula"
6480,6550,"Parulidae","Yellow-rumped Warbler","Northern Parula"
6480,6550,"Parulidae","Yellow-rumped Warbler (Myrtle)","Northern Parula"
6480,6550,"Parulidae","Yellow-rumped Warbler (intergrade)","Northern Parula"
6480,6550,"Parulidae","Yellow-rumped Warbler (Audubon's)","Northern Parula"
6480,6650,"Parulidae","Black-throated Gray Warbler","Northern Parula"
6480,6660,"Parulidae","Golden-cheeked Warbler","Northern Parula"
6480,6670,"Parulidae","Black-throated Green Warbler","Northern Parula"
6480,6680,"Parulidae","Townsend's Warbler","Northern Parula"
6480,6685,"Parulidae","Townsend's x Hermit Warbler (hybrid)","Northern Parula"
6480,6690,"Parulidae","Hermit Warbler","Northern Parula"
6480,6620,"Parulidae","Blackburnian Warbler","Northern Parula"
6480,6630,"Parulidae","Yellow-throated Warbler","Northern Parula"
6480,6640,"Parulidae","Grace's Warbler","Northern Parula"
6480,17510,"Parulidae","Adelaide's Warbler","Northern Parula"
6480,6710,"Parulidae","Pine Warbler","Northern Parula"
6480,6700,"Parulidae","Kirtland's Warbler","Northern Parula"
6480,6730,"Parulidae","Prairie Warbler","Northern Parula"
6480,6720,"Parulidae","Palm Warbler","Northern Parula"
6480,6720,"Parulidae","Palm Warbler (Western)","Northern Parula"
6480,6720,"Parulidae","Palm Warbler (Yellow)","Northern Parula"
6480,6600,"Parulidae","Bay-breasted Warbler","Northern Parula"
6480,6610,"Parulidae","Blackpoll Warbler","Northern Parula"
6480,6580,"Parulidae","Cerulean Warbler","Northern Parula"
6480,17560,"Parulidae","Elfin-woods Warbler","Northern Parula"
6480,6360,"Parulidae","Black-and-white Warbler","Northern Parula"
6480,6870,"Parulidae","American Redstart","Northern Parula"
6480,6370,"Parulidae","Prothonotary Warbler","Northern Parula"
6480,6390,"Parulidae","Worm-eating Warbler","Northern Parula"
6480,6380,"Parulidae","Swainson's Warbler","Northern Parula"
6480,6740,"Parulidae","Ovenbird","Northern Parula"
6480,6750,"Parulidae","Northern Waterthrush","Northern Parula"
6480,6760,"Parulidae","Louisiana Waterthrush","Northern Parula"
6480,6770,"Parulidae","Kentucky Warbler","Northern Parula"
6480,6780,"Parulidae","Connecticut Warbler","Northern Parula"
6480,6790,"Parulidae","Mourning Warbler","Northern Parula"
6480,6800,"Parulidae","MacGillivray's Warbler","Northern Parula"
6480,6810,"Parulidae","Common Yellowthroat","Northern Parula"
6480,6821,"Parulidae","Gray-crowned Yellowthroat","Northern Parula"
6480,6840,"Parulidae","Hooded Warbler","Northern Parula"
6480,6850,"Parulidae","Wilson's Warbler","Northern Parula"
6480,6860,"Parulidae","Canada Warbler","Northern Parula"
6480,6900,"Parulidae","Red-faced Warbler","Northern Parula"
6480,6880,"Parulidae","Painted Redstart","Northern Parula"
6480,6890,"Parulidae","Slate-throated Redstart","Northern Parula"
6480,6881,"Parulidae","Fan-tailed Warbler","Northern Parula"
6480,6920,"Parulidae","Golden-crowned Warbler","Northern Parula"
6480,6921,"Parulidae","Rufous-capped Warbler","Northern Parula"
6480,6830,"Parulidae","Yellow-breasted Chat","Northern Parula"
6520,6410,"Parulidae","Blue-winged Warbler","Yellow Warbler"
6520,6412,"Parulidae","Brewster's Warbler (hybrid)","Yellow Warbler"
6520,6413,"Parulidae","Lawrence's Warbler (hybrid)","Yellow Warbler"
6520,6420,"Parulidae","Golden-winged Warbler","Yellow Warbler"
6520,6470,"Parulidae","Tennessee Warbler","Yellow Warbler"
6520,6460,"Parulidae","Orange-crowned Warbler","Yellow Warbler"
6520,6460,"Parulidae","Orange-crowned Warbler (lutescens)","Yellow Warbler"
6520,6450,"Parulidae","Nashville Warbler","Yellow Warbler"
6520,6440,"Parulidae","Virginia's Warbler","Yellow Warbler"
6520,6471,"Parulidae","Colima Warbler","Yellow Warbler"
6520,6430,"Parulidae","Lucy's Warbler","Yellow Warbler"
6520,6480,"Parulidae","Northern Parula","Yellow Warbler"
6520,6490,"Parulidae","Tropical Parula","Yellow Warbler"
6520,6520,"Parulidae","Yellow Warbler","Yellow Warbler"
6520,6590,"Parulidae","Chestnut-sided Warbler","Yellow Warbler"
6520,6570,"Parulidae","Magnolia Warbler","Yellow Warbler"
6520,6500,"Parulidae","Cape May Warbler","Yellow Warbler"
6520,6540,"Parulidae","Black-throated Blue Warbler","Yellow Warbler"
6520,6550,"Parulidae","Yellow-rumped Warbler","Yellow Warbler"
6520,6550,"Parulidae","Yellow-rumped Warbler (Myrtle)","Yellow Warbler"
6520,6550,"Parulidae","Yellow-rumped Warbler (intergrade)","Yellow Warbler"
6520,6550,"Parulidae","Yellow-rumped Warbler (Audubon's)","Yellow Warbler"
6520,6650,"Parulidae","Black-throated Gray Warbler","Yellow Warbler"
6520,6660,"Parulidae","Golden-cheeked Warbler","Yellow Warbler"
6520,6670,"Parulidae","Black-throated Green Warbler","Yellow Warbler"
6520,6680,"Parulidae","Townsend's Warbler","Yellow Warbler"
6520,6685,"Parulidae","Townsend's x Hermit Warbler (hybrid)","Yellow Warbler"
6520,6690,"Parulidae","Hermit Warbler","Yellow Warbler"
6520,6620,"Parulidae","Blackburnian Warbler","Yellow Warbler"
6520,6630,"Parulidae","Yellow-throated Warbler","Yellow Warbler"
6520,6640,"Parulidae","Grace's Warbler","Yellow Warbler"
6520,17510,"Parulidae","Adelaide's Warbler","Yellow Warbler"
6520,6710,"Parulidae","Pine Warbler","Yellow Warbler"
6520,6700,"Parulidae","Kirtland's Warbler","Yellow Warbler"
6520,6730,"Parulidae","Prairie Warbler","Yellow Warbler"
6520,6720,"Parulidae","Palm Warbler","Yellow Warbler"
6520,6720,"Parulidae","Palm Warbler (Western)","Yellow Warbler"
6520,6720,"Parulidae","Palm Warbler (Yellow)","Yellow Warbler"
6520,6600,"Parulidae","Bay-breasted Warbler","Yellow Warbler"
6520,6610,"Parulidae","Blackpoll Warbler","Yellow Warbler"
6520,6580,"Parulidae","Cerulean Warbler","Yellow Warbler"
6520,17560,"Parulidae","Elfin-woods Warbler","Yellow Warbler"
6520,6360,"Parulidae","Black-and-white Warbler","Yellow Warbler"
6520,6870,"Parulidae","American Redstart","Yellow Warbler"
6520,6370,"Parulidae","Prothonotary Warbler","Yellow Warbler"
6520,6390,"Parulidae","Worm-eating Warbler","Yellow Warbler"
6520,6380,"Parulidae","Swainson's Warbler","Yellow Warbler"
6520,6740,"Parulidae","Ovenbird","Yellow Warbler"
6520,6750,"Parulidae","Northern Waterthrush","Yellow Warbler"
6520,6760,"Parulidae","Louisiana Waterthrush","Yellow Warbler"
6520,6770,"Parulidae","Kentucky Warbler","Yellow Warbler"
6520,6780,"Parulidae","Connecticut Warbler","Yellow Warbler"
6520,6790,"Parulidae","Mourning Warbler","Yellow Warbler"
6520,6800,"Parulidae","MacGillivray's Warbler","Yellow Warbler"
6520,6810,"Parulidae","Common Yellowthroat","Yellow Warbler"
6520,6821,"Parulidae","Gray-crowned Yellowthroat","Yellow Warbler"
6520,6840,"Parulidae","Hooded Warbler","Yellow Warbler"
6520,6850,"Parulidae","Wilson's Warbler","Yellow Warbler"
6520,6860,"Parulidae","Canada Warbler","Yellow Warbler"
6520,6900,"Parulidae","Red-faced Warbler","Yellow Warbler"
6520,6880,"Parulidae","Painted Redstart","Yellow Warbler"
6520,6890,"Parulidae","Slate-throated Redstart","Yellow Warbler"
6520,6881,"Parulidae","Fan-tailed Warbler","Yellow Warbler"
6520,6920,"Parulidae","Golden-crowned Warbler","Yellow Warbler"
6520,6921,"Parulidae","Rufous-capped Warbler","Yellow Warbler"
6520,6830,"Parulidae","Yellow-breasted Chat","Yellow Warbler"
6550,6410,"Parulidae","Blue-winged Warbler","Yellow-rumped Warbler"
6550,6410,"Parulidae","Blue-winged Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6410,"Parulidae","Blue-winged Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6410,"Parulidae","Blue-winged Warbler","Yellow-rumped Warbler (intergrade)"
6550,6412,"Parulidae","Brewster's Warbler (hybrid)","Yellow-rumped Warbler"
6550,6412,"Parulidae","Brewster's Warbler (hybrid)","Yellow-rumped Warbler (Audubon's)"
6550,6412,"Parulidae","Brewster's Warbler (hybrid)","Yellow-rumped Warbler (Myrtle)"
6550,6412,"Parulidae","Brewster's Warbler (hybrid)","Yellow-rumped Warbler (intergrade)"
6550,6413,"Parulidae","Lawrence's Warbler (hybrid)","Yellow-rumped Warbler"
6550,6413,"Parulidae","Lawrence's Warbler (hybrid)","Yellow-rumped Warbler (Audubon's)"
6550,6413,"Parulidae","Lawrence's Warbler (hybrid)","Yellow-rumped Warbler (Myrtle)"
6550,6413,"Parulidae","Lawrence's Warbler (hybrid)","Yellow-rumped Warbler (intergrade)"
6550,6420,"Parulidae","Golden-winged Warbler","Yellow-rumped Warbler"
6550,6420,"Parulidae","Golden-winged Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6420,"Parulidae","Golden-winged Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6420,"Parulidae","Golden-winged Warbler","Yellow-rumped Warbler (intergrade)"
6550,6470,"Parulidae","Tennessee Warbler","Yellow-rumped Warbler"
6550,6470,"Parulidae","Tennessee Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6470,"Parulidae","Tennessee Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6470,"Parulidae","Tennessee Warbler","Yellow-rumped Warbler (intergrade)"
6550,6460,"Parulidae","Orange-crowned Warbler","Yellow-rumped Warbler"
6550,6460,"Parulidae","Orange-crowned Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6460,"Parulidae","Orange-crowned Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6460,"Parulidae","Orange-crowned Warbler","Yellow-rumped Warbler (intergrade)"
6550,6460,"Parulidae","Orange-crowned Warbler (lutescens)","Yellow-rumped Warbler"
6550,6460,"Parulidae","Orange-crowned Warbler (lutescens)","Yellow-rumped Warbler (Audubon's)"
6550,6460,"Parulidae","Orange-crowned Warbler (lutescens)","Yellow-rumped Warbler (Myrtle)"
6550,6460,"Parulidae","Orange-crowned Warbler (lutescens)","Yellow-rumped Warbler (intergrade)"
6550,6450,"Parulidae","Nashville Warbler","Yellow-rumped Warbler"
6550,6450,"Parulidae","Nashville Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6450,"Parulidae","Nashville Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6450,"Parulidae","Nashville Warbler","Yellow-rumped Warbler (intergrade)"
6550,6440,"Parulidae","Virginia's Warbler","Yellow-rumped Warbler"
6550,6440,"Parulidae","Virginia's Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6440,"Parulidae","Virginia's Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6440,"Parulidae","Virginia's Warbler","Yellow-rumped Warbler (intergrade)"
6550,6471,"Parulidae","Colima Warbler","Yellow-rumped Warbler"
6550,6471,"Parulidae","Colima Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6471,"Parulidae","Colima Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6471,"Parulidae","Colima Warbler","Yellow-rumped Warbler (intergrade)"
6550,6430,"Parulidae","Lucy's Warbler","Yellow-rumped Warbler"
6550,6430,"Parulidae","Lucy's Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6430,"Parulidae","Lucy's Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6430,"Parulidae","Lucy's Warbler","Yellow-rumped Warbler (intergrade)"
6550,6480,"Parulidae","Northern Parula","Yellow-rumped Warbler"
6550,6480,"Parulidae","Northern Parula","Yellow-rumped Warbler (Audubon's)"
6550,6480,"Parulidae","Northern Parula","Yellow-rumped Warbler (Myrtle)"
6550,6480,"Parulidae","Northern Parula","Yellow-rumped Warbler (intergrade)"
6550,6490,"Parulidae","Tropical Parula","Yellow-rumped Warbler"
6550,6490,"Parulidae","Tropical Parula","Yellow-rumped Warbler (Audubon's)"
6550,6490,"Parulidae","Tropical Parula","Yellow-rumped Warbler (Myrtle)"
6550,6490,"Parulidae","Tropical Parula","Yellow-rumped Warbler (intergrade)"
6550,6520,"Parulidae","Yellow Warbler","Yellow-rumped Warbler"
6550,6520,"Parulidae","Yellow Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6520,"Parulidae","Yellow Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6520,"Parulidae","Yellow Warbler","Yellow-rumped Warbler (intergrade)"
6550,6590,"Parulidae","Chestnut-sided Warbler","Yellow-rumped Warbler"
6550,6590,"Parulidae","Chestnut-sided Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6590,"Parulidae","Chestnut-sided Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6590,"Parulidae","Chestnut-sided Warbler","Yellow-rumped Warbler (intergrade)"
6550,6570,"Parulidae","Magnolia Warbler","Yellow-rumped Warbler"
6550,6570,"Parulidae","Magnolia Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6570,"Parulidae","Magnolia Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6570,"Parulidae","Magnolia Warbler","Yellow-rumped Warbler (intergrade)"
6550,6500,"Parulidae","Cape May Warbler","Yellow-rumped Warbler"
6550,6500,"Parulidae","Cape May Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6500,"Parulidae","Cape May Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6500,"Parulidae","Cape May Warbler","Yellow-rumped Warbler (intergrade)"
6550,6540,"Parulidae","Black-throated Blue Warbler","Yellow-rumped Warbler"
6550,6540,"Parulidae","Black-throated Blue Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6540,"Parulidae","Black-throated Blue Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6540,"Parulidae","Black-throated Blue Warbler","Yellow-rumped Warbler (intergrade)"
6550,6550,"Parulidae","Yellow-rumped Warbler","Yellow-rumped Warbler"
6550,6550,"Parulidae","Yellow-rumped Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6550,"Parulidae","Yellow-rumped Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6550,"Parulidae","Yellow-rumped Warbler","Yellow-rumped Warbler (intergrade)"
6550,6550,"Parulidae","Yellow-rumped Warbler (Myrtle)","Yellow-rumped Warbler"
6550,6550,"Parulidae","Yellow-rumped Warbler (Myrtle)","Yellow-rumped Warbler (Audubon's)"
6550,6550,"Parulidae","Yellow-rumped Warbler (Myrtle)","Yellow-rumped Warbler (Myrtle)"
6550,6550,"Parulidae","Yellow-rumped Warbler (Myrtle)","Yellow-rumped Warbler (intergrade)"
6550,6550,"Parulidae","Yellow-rumped Warbler (intergrade)","Yellow-rumped Warbler"
6550,6550,"Parulidae","Yellow-rumped Warbler (intergrade)","Yellow-rumped Warbler (Audubon's)"
6550,6550,"Parulidae","Yellow-rumped Warbler (intergrade)","Yellow-rumped Warbler (Myrtle)"
6550,6550,"Parulidae","Yellow-rumped Warbler (intergrade)","Yellow-rumped Warbler (intergrade)"
6550,6550,"Parulidae","Yellow-rumped Warbler (Audubon's)","Yellow-rumped Warbler"
6550,6550,"Parulidae","Yellow-rumped Warbler (Audubon's)","Yellow-rumped Warbler (Audubon's)"
6550,6550,"Parulidae","Yellow-rumped Warbler (Audubon's)","Yellow-rumped Warbler (Myrtle)"
6550,6550,"Parulidae","Yellow-rumped Warbler (Audubon's)","Yellow-rumped Warbler (intergrade)"
6550,6650,"Parulidae","Black-throated Gray Warbler","Yellow-rumped Warbler"
6550,6650,"Parulidae","Black-throated Gray Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6650,"Parulidae","Black-throated Gray Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6650,"Parulidae","Black-throated Gray Warbler","Yellow-rumped Warbler (intergrade)"
6550,6660,"Parulidae","Golden-cheeked Warbler","Yellow-rumped Warbler"
6550,6660,"Parulidae","Golden-cheeked Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6660,"Parulidae","Golden-cheeked Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6660,"Parulidae","Golden-cheeked Warbler","Yellow-rumped Warbler (intergrade)"
6550,6670,"Parulidae","Black-throated Green Warbler","Yellow-rumped Warbler"
6550,6670,"Parulidae","Black-throated Green Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6670,"Parulidae","Black-throated Green Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6670,"Parulidae","Black-throated Green Warbler","Yellow-rumped Warbler (intergrade)"
6550,6680,"Parulidae","Townsend's Warbler","Yellow-rumped Warbler"
6550,6680,"Parulidae","Townsend's Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6680,"Parulidae","Townsend's Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6680,"Parulidae","Townsend's Warbler","Yellow-rumped Warbler (intergrade)"
6550,6685,"Parulidae","Townsend's x Hermit Warbler (hybrid)","Yellow-rumped Warbler"
6550,6685,"Parulidae","Townsend's x Hermit Warbler (hybrid)","Yellow-rumped Warbler (Audubon's)"
6550,6685,"Parulidae","Townsend's x Hermit Warbler (hybrid)","Yellow-rumped Warbler (Myrtle)"
6550,6685,"Parulidae","Townsend's x Hermit Warbler (hybrid)","Yellow-rumped Warbler (intergrade)"
6550,6690,"Parulidae","Hermit Warbler","Yellow-rumped Warbler"
6550,6690,"Parulidae","Hermit Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6690,"Parulidae","Hermit Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6690,"Parulidae","Hermit Warbler","Yellow-rumped Warbler (intergrade)"
6550,6620,"Parulidae","Blackburnian Warbler","Yellow-rumped Warbler"
6550,6620,"Parulidae","Blackburnian Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6620,"Parulidae","Blackburnian Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6620,"Parulidae","Blackburnian Warbler","Yellow-rumped Warbler (intergrade)"
6550,6630,"Parulidae","Yellow-throated Warbler","Yellow-rumped Warbler"
6550,6630,"Parulidae","Yellow-throated Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6630,"Parulidae","Yellow-throated Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6630,"Parulidae","Yellow-throated Warbler","Yellow-rumped Warbler (intergrade)"
6550,6640,"Parulidae","Grace's Warbler","Yellow-rumped Warbler"
6550,6640,"Parulidae","Grace's Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6640,"Parulidae","Grace's Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6640,"Parulidae","Grace's Warbler","Yellow-rumped Warbler (intergrade)"
6550,17510,"Parulidae","Adelaide's Warbler","Yellow-rumped Warbler"
6550,17510,"Parulidae","Adelaide's Warbler","Yellow-rumped Warbler (Audubon's)"
6550,17510,"Parulidae","Adelaide's Warbler","Yellow-rumped Warbler (Myrtle)"
6550,17510,"Parulidae","Adelaide's Warbler","Yellow-rumped Warbler (intergrade)"
6550,6710,"Parulidae","Pine Warbler","Yellow-rumped Warbler"
6550,6710,"Parulidae","Pine Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6710,"Parulidae","Pine Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6710,"Parulidae","Pine Warbler","Yellow-rumped Warbler (intergrade)"
6550,6700,"Parulidae","Kirtland's Warbler","Yellow-rumped Warbler"
6550,6700,"Parulidae","Kirtland's Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6700,"Parulidae","Kirtland's Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6700,"Parulidae","Kirtland's Warbler","Yellow-rumped Warbler (intergrade)"
6550,6730,"Parulidae","Prairie Warbler","Yellow-rumped Warbler"
6550,6730,"Parulidae","Prairie Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6730,"Parulidae","Prairie Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6730,"Parulidae","Prairie Warbler","Yellow-rumped Warbler (intergrade)"
6550,6720,"Parulidae","Palm Warbler","Yellow-rumped Warbler"
6550,6720,"Parulidae","Palm Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6720,"Parulidae","Palm Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6720,"Parulidae","Palm Warbler","Yellow-rumped Warbler (intergrade)"
6550,6720,"Parulidae","Palm Warbler (Western)","Yellow-rumped Warbler"
6550,6720,"Parulidae","Palm Warbler (Western)","Yellow-rumped Warbler (Audubon's)"
6550,6720,"Parulidae","Palm Warbler (Western)","Yellow-rumped Warbler (Myrtle)"
6550,6720,"Parulidae","Palm Warbler (Western)","Yellow-rumped Warbler (intergrade)"
6550,6720,"Parulidae","Palm Warbler (Yellow)","Yellow-rumped Warbler"
6550,6720,"Parulidae","Palm Warbler (Yellow)","Yellow-rumped Warbler (Audubon's)"
6550,6720,"Parulidae","Palm Warbler (Yellow)","Yellow-rumped Warbler (Myrtle)"
6550,6720,"Parulidae","Palm Warbler (Yellow)","Yellow-rumped Warbler (intergrade)"
6550,6600,"Parulidae","Bay-breasted Warbler","Yellow-rumped Warbler"
6550,6600,"Parulidae","Bay-breasted Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6600,"Parulidae","Bay-breasted Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6600,"Parulidae","Bay-breasted Warbler","Yellow-rumped Warbler (intergrade)"
6550,6610,"Parulidae","Blackpoll Warbler","Yellow-rumped Warbler"
6550,6610,"Parulidae","Blackpoll Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6610,"Parulidae","Blackpoll Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6610,"Parulidae","Blackpoll Warbler","Yellow-rumped Warbler (intergrade)"
6550,6580,"Parulidae","Cerulean Warbler","Yellow-rumped Warbler"
6550,6580,"Parulidae","Cerulean Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6580,"Parulidae","Cerulean Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6580,"Parulidae","Cerulean Warbler","Yellow-rumped Warbler (intergrade)"
6550,17560,"Parulidae","Elfin-woods Warbler","Yellow-rumped Warbler"
6550,17560,"Parulidae","Elfin-woods Warbler","Yellow-rumped Warbler (Audubon's)"
6550,17560,"Parulidae","Elfin-woods Warbler","Yellow-rumped Warbler (Myrtle)"
6550,17560,"Parulidae","Elfin-woods Warbler","Yellow-rumped Warbler (intergrade)"
6550,6360,"Parulidae","Black-and-white Warbler","Yellow-rumped Warbler"
6550,6360,"Parulidae","Black-and-white Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6360,"Parulidae","Black-and-white Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6360,"Parulidae","Black-and-white Warbler","Yellow-rumped Warbler (intergrade)"
6550,6870,"Parulidae","American Redstart","Yellow-rumped Warbler"
6550,6870,"Parulidae","American Redstart","Yellow-rumped Warbler (Audubon's)"
6550,6870,"Parulidae","American Redstart","Yellow-rumped Warbler (Myrtle)"
6550,6870,"Parulidae","American Redstart","Yellow-rumped Warbler (intergrade)"
6550,6370,"Parulidae","Prothonotary Warbler","Yellow-rumped Warbler"
6550,6370,"Parulidae","Prothonotary Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6370,"Parulidae","Prothonotary Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6370,"Parulidae","Prothonotary Warbler","Yellow-rumped Warbler (intergrade)"
6550,6390,"Parulidae","Worm-eating Warbler","Yellow-rumped Warbler"
6550,6390,"Parulidae","Worm-eating Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6390,"Parulidae","Worm-eating Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6390,"Parulidae","Worm-eating Warbler","Yellow-rumped Warbler (intergrade)"
6550,6380,"Parulidae","Swainson's Warbler","Yellow-rumped Warbler"
6550,6380,"Parulidae","Swainson's Warbler","Yellow-rumped Warbler (Audubon's)"
6550,6380,"Parulidae","Swainson's Warbler","Yellow-rumped Warbler (Myrtle)"
6550,6380,"Parulidae","Swainson's Warbler","Yellow-rumped Warbler (intergrade)"
6550,6740,"Parulidae","Ovenbird","Yellow-rumped Warbler"
6550,6740,"Parulidae","Ovenbird","Yellow-rumped Warbler (Audubon's)"
6550,6740,"Parulidae","Ovenbird","Yellow-rumped Warbler (Myrtle)"
6550,6740,"Parulidae","Ovenbird","Yellow-rumped Warbler (intergrade)"
6550,6750,"Parulidae","Northern Waterthrush","Yellow-rumped Warbler"
6550,6750,"Parulidae","Northern Waterthrush","Yellow-rumped Warbler (Audubon's)"
6550,6750,"Parulidae","Northern Waterthrush","Yellow-rumped Warbler (Myrtle)"
6550,6750,"Parulidae","Northern Waterthrush","Yellow-rumped Warbler (intergrade)"
6550,6760,"Parulidae","Louisiana Waterthrush","Yellow-rumped Warbler"
6550,6760,"Parulidae","Louisiana Waterthrush","Yellow-rumped Warbler (Audubon's)"
6550,6760,"Parulidae","Louisiana Waterthrush","Yellow-rumped Warbler (Myrtle)"
