Focal.AOU,Focal.Common.Name,Focal.Scientitic.Name,Focal.Family,Competitor.AOU,Competitor.Common.Name,Competitor.Scientific.Name,Most.Widespread.Competitor,maxCompetitor
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6770,Kentucky Warbler,Oporornis formosus,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6790,Mourning Warbler,Oporornis philadelphia,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6800,MacGillivray's Warbler,Oporornis tolmiei,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6760,Louisiana Waterthrush,Parkesia motacilla,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6750,Northern Waterthrush,Parkesia noveboracensis,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6480,Northern Parula,Parula americana,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6490,Tropical Parula,Parula pitiayumi,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6370,Prothonotary Warbler,Protonotaria citrea,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6740,Ovenbird,Seiurus aurocapilla,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6870,American Redstart,Setophaga ruticilla,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6460,Orange-crowned Warbler,Vermivora celata,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6420,Golden-winged Warbler,Vermivora chrysoptera,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6471,Colima Warbler,Vermivora crissalis,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6410,Blue-winged Warbler,Vermivora cyanoptera,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6430,Lucy's Warbler,Vermivora luciae,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6470,Tennessee Warbler,Vermivora peregrina,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6450,Nashville Warbler,Vermivora ruficapilla,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6440,Virginia's Warbler,Vermivora virginiae,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6860,Canada Warbler,Wilsonia canadensis,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6840,Hooded Warbler,Wilsonia citrina,0,0
6550,Yellow-rumped Warbler,Dendroica coronata,Parulidae,6850,Wilson's Warbler,Wilsonia pusilla,0,0
6630,Yellow-throated Warbler,Dendroica dominica,Parulidae,6710,Pine Warbler,Dendroica pinus,0,0
6630,Yellow-throated Warbler,Dendroica dominica,Parulidae,6360,Black-and-white Warbler,Mniotilta varia,0,0
6630,Yellow-throated Warbler,Dendroica dominica,Parulidae,6370,Prothonotary Warbler,Protonotaria citrea,1,1
6883,Eurasian Tree Sparrow,Passer montanus,Passeridae,6882,House Sparrow,Passer domesticus,1,0
6882,House Sparrow,Passer domesticus,Passeridae,6883,Eurasian Tree Sparrow,Passer montanus,1,0
2881,Gray Partridge,Perdix perdix,Phasianidae,3000,Ruffed Grouse,Bonasa umbellus,1,1
2881,Gray Partridge,Perdix perdix,Phasianidae,2980,Spruce Grouse,Falcipennis canadensis,0,0
3000,Ruffed Grouse,Bonasa umbellus,Phasianidae,2980,Spruce Grouse,Falcipennis canadensis,1,0
3000,Ruffed Grouse,Bonasa umbellus,Phasianidae,2881,Gray Partridge,Perdix perdix,0,0
3940,Downy Woodpecker,Dryobates pubescens,Picidae,3970,Nuttall's Woodpecker,Dryobates nuttallii,0,0
3940,Downy Woodpecker,Dryobates pubescens,Picidae,3960,Ladder-backed Woodpecker,Dryobates scalaris,0,0
3940,Downy Woodpecker,Dryobates pubescens,Picidae,3950,Red-cockaded Woodpecker,Leuconotopicus borealis,0,0
3940,Downy Woodpecker,Dryobates pubescens,Picidae,4021,Red-naped Sapsucker,Sphyrapicus nuchalis,0,1
3940,Downy Woodpecker,Dryobates pubescens,Picidae,4030,Red-breasted Sapsucker,Sphyrapicus ruber,0,0
3940,Downy Woodpecker,Dryobates pubescens,Picidae,4040,Williamson's Sapsucker,Sphyrapicus thyroideus,0,0
3940,Downy Woodpecker,Dryobates pubescens,Picidae,4020,Yellow-bellied Sapsucker,Sphyrapicus varius,1,0
4110,Gila Woodpecker,Melanerpes uropygialis,Picidae,4140,Gilded Flicker,Colaptes chrysoides,1,0
4110,Gila Woodpecker,Melanerpes uropygialis,Picidae,3930,Hairy Woodpecker,Leuconotopicus villosus,0,0
4110,Gila Woodpecker,Melanerpes uropygialis,Picidae,4070,Acorn Woodpecker,Melanerpes formicivorus,0,0
4110,Gila Woodpecker,Melanerpes uropygialis,Picidae,4021,Red-naped Sapsucker,Sphyrapicus nuchalis,0,0
4100,Golden-fronted Woodpecker,Melanerpes aurifrons,Picidae,4120,Northern Flicker,Colaptes auratus,0,0
4100,Golden-fronted Woodpecker,Melanerpes aurifrons,Picidae,3930,Hairy Woodpecker,Leuconotopicus villosus,0,0
4100,Golden-fronted Woodpecker,Melanerpes aurifrons,Picidae,4090,Red-bellied Woodpecker,Melanerpes carolinus,0,0
4100,Golden-fronted Woodpecker,Melanerpes aurifrons,Picidae,4060,Red-headed Woodpecker,Melanerpes erythrocephalus,0,0
4100,Golden-fronted Woodpecker,Melanerpes aurifrons,Picidae,4070,Acorn Woodpecker,Melanerpes formicivorus,1,0
4100,Golden-fronted Woodpecker,Melanerpes aurifrons,Picidae,4021,Red-naped Sapsucker,Sphyrapicus nuchalis,0,0
3930,Hairy Woodpecker,Leuconotopicus villosus,Picidae,4120,Northern Flicker,Colaptes auratus,0,0
3930,Hairy Woodpecker,Leuconotopicus villosus,Picidae,4140,Gilded Flicker,Colaptes chrysoides,0,0
3930,Hairy Woodpecker,Leuconotopicus villosus,Picidae,3970,Nuttall's Woodpecker,Dryobates nuttallii,0,0
3930,Hairy Woodpecker,Leuconotopicus villosus,Picidae,3990,White-headed Woodpecker,Leuconotopicus albolarvatus,0,0
3930,Hairy Woodpecker,Leuconotopicus villosus,Picidae,3950,Red-cockaded Woodpecker,Leuconotopicus borealis,0,0
3930,Hairy Woodpecker,Leuconotopicus villosus,Picidae,4100,Golden-fronted Woodpecker,Melanerpes aurifrons,0,0
3930,Hairy Woodpecker,Leuconotopicus villosus,Picidae,4090,Red-bellied Woodpecker,Melanerpes carolinus,0,0
3930,Hairy Woodpecker,Leuconotopicus villosus,Picidae,4060,Red-headed Woodpecker,Melanerpes erythrocephalus,0,1
3930,Hairy Woodpecker,Leuconotopicus villosus,Picidae,4070,Acorn Woodpecker,Melanerpes formicivorus,0,0
3930,Hairy Woodpecker,Leuconotopicus villosus,Picidae,4080,Lewis's Woodpecker,Melanerpes lewis,0,0
3930,Hairy Woodpecker,Leuconotopicus villosus,Picidae,4110,Gila Woodpecker,Melanerpes uropygialis,0,0
3930,Hairy Woodpecker,Leuconotopicus villosus,Picidae,4000,Black-backed Woodpecker,Picoides arcticus,0,0
3930,Hairy Woodpecker,Leuconotopicus villosus,Picidae,4010,American Three-toed Woodpecker,Picoides tridactylus,0,0
3930,Hairy Woodpecker,Leuconotopicus villosus,Picidae,4021,Red-naped Sapsucker,Sphyrapicus nuchalis,0,0
3930,Hairy Woodpecker,Leuconotopicus villosus,Picidae,4030,Red-breasted Sapsucker,Sphyrapicus ruber,0,0
3930,Hairy Woodpecker,Leuconotopicus villosus,Picidae,4040,Williamson's Sapsucker,Sphyrapicus thyroideus,0,0
3930,Hairy Woodpecker,Leuconotopicus villosus,Picidae,4020,Yellow-bellied Sapsucker,Sphyrapicus varius,0,0
3960,Ladder-backed Woodpecker,Dryobates scalaris,Picidae,3970,Nuttall's Woodpecker,Dryobates nuttallii,0,0
3960,Ladder-backed Woodpecker,Dryobates scalaris,Picidae,3940,Downy Woodpecker,Dryobates pubescens,1,1
3960,Ladder-backed Woodpecker,Dryobates scalaris,Picidae,4021,Red-naped Sapsucker,Sphyrapicus nuchalis,0,0
4120,Northern Flicker,Colaptes auratus,Picidae,4140,Gilded Flicker,Colaptes chrysoides,0,0
4120,Northern Flicker,Colaptes auratus,Picidae,3930,Hairy Woodpecker,Leuconotopicus villosus,1,0
4120,Northern Flicker,Colaptes auratus,Picidae,4100,Golden-fronted Woodpecker,Melanerpes aurifrons,0,0
4120,Northern Flicker,Colaptes auratus,Picidae,4090,Red-bellied Woodpecker,Melanerpes carolinus,0,0
4120,Northern Flicker,Colaptes auratus,Picidae,4060,Red-headed Woodpecker,Melanerpes erythrocephalus,0,1
4120,Northern Flicker,Colaptes auratus,Picidae,4070,Acorn Woodpecker,Melanerpes formicivorus,0,0
4120,Northern Flicker,Colaptes auratus,Picidae,4080,Lewis's Woodpecker,Melanerpes lewis,0,0
4120,Northern Flicker,Colaptes auratus,Picidae,4000,Black-backed Woodpecker,Picoides arcticus,0,0
3970,Nuttall's Woodpecker,Dryobates nuttallii,Picidae,3940,Downy Woodpecker,Dryobates pubescens,0,0
3970,Nuttall's Woodpecker,Dryobates nuttallii,Picidae,3960,Ladder-backed Woodpecker,Dryobates scalaris,0,0
3970,Nuttall's Woodpecker,Dryobates nuttallii,Picidae,3990,White-headed Woodpecker,Leuconotopicus albolarvatus,0,0
3970,Nuttall's Woodpecker,Dryobates nuttallii,Picidae,3930,Hairy Woodpecker,Leuconotopicus villosus,1,0
3970,Nuttall's Woodpecker,Dryobates nuttallii,Picidae,4000,Black-backed Woodpecker,Picoides arcticus,0,0
3970,Nuttall's Woodpecker,Dryobates nuttallii,Picidae,4030,Red-breasted Sapsucker,Sphyrapicus ruber,0,0
3970,Nuttall's Woodpecker,Dryobates nuttallii,Picidae,4040,Williamson's Sapsucker,Sphyrapicus thyroideus,0,0
4090,Red-bellied Woodpecker,Melanerpes carolinus,Picidae,4120,Northern Flicker,Colaptes auratus,0,1
4090,Red-bellied Woodpecker,Melanerpes carolinus,Picidae,3950,Red-cockaded Woodpecker,Leuconotopicus borealis,0,0
4090,Red-bellied Woodpecker,Melanerpes carolinus,Picidae,3930,Hairy Woodpecker,Leuconotopicus villosus,0,0
4090,Red-bellied Woodpecker,Melanerpes carolinus,Picidae,4100,Golden-fronted Woodpecker,Melanerpes aurifrons,0,0
4090,Red-bellied Woodpecker,Melanerpes carolinus,Picidae,4060,Red-headed Woodpecker,Melanerpes erythrocephalus,1,0
4090,Red-bellied Woodpecker,Melanerpes carolinus,Picidae,4000,Black-backed Woodpecker,Picoides arcticus,0,0
4090,Red-bellied Woodpecker,Melanerpes carolinus,Picidae,4020,Yellow-bellied Sapsucker,Sphyrapicus varius,0,0
4030,Red-breasted Sapsucker,Sphyrapicus ruber,Picidae,3970,Nuttall's Woodpecker,Dryobates nuttallii,0,0
4030,Red-breasted Sapsucker,Sphyrapicus ruber,Picidae,4070,Acorn Woodpecker,Melanerpes formicivorus,1,0
4060,Red-headed Woodpecker,Melanerpes erythrocephalus,Picidae,4120,Northern Flicker,Colaptes auratus,1,1
4060,Red-headed Woodpecker,Melanerpes erythrocephalus,Picidae,4090,Red-bellied Woodpecker,Melanerpes carolinus,0,0
4021,Red-naped Sapsucker,Sphyrapicus nuchalis,Picidae,4040,Williamson's Sapsucker,Sphyrapicus thyroideus,1,1
4020,Yellow-bellied Sapsucker,Sphyrapicus varius,Picidae,3940,Downy Woodpecker,Dryobates pubescens,0,0
4020,Yellow-bellied Sapsucker,Sphyrapicus varius,Picidae,3930,Hairy Woodpecker,Leuconotopicus villosus,1,1
4020,Yellow-bellied Sapsucker,Sphyrapicus varius,Picidae,4090,Red-bellied Woodpecker,Melanerpes carolinus,0,0
4020,Yellow-bellied Sapsucker,Sphyrapicus varius,Picidae,4060,Red-headed Woodpecker,Melanerpes erythrocephalus,0,0
4020,Yellow-bellied Sapsucker,Sphyrapicus varius,Picidae,4000,Black-backed Woodpecker,Picoides arcticus,0,0
4020,Yellow-bellied Sapsucker,Sphyrapicus varius,Picidae,4010,American Three-toed Woodpecker,Picoides tridactylus,0,0
7480,Golden-crowned Kinglet,Regulus satrapa,Regulidae,7490,Ruby-crowned Kinglet,Regulus calendula,1,1
7490,Ruby-crowned Kinglet,Regulus calendula,Regulidae,7480,Golden-crowned Kinglet,Regulus satrapa,1,0
7290,Brown-headed Nuthatch,Sitta pusilla,Sittidae,7270,White-breasted Nuthatch,Sitta carolinensis,0,1
7290,Brown-headed Nuthatch,Sitta pusilla,Sittidae,7280,Red-breasted Nuthatch,Sitta canadensis,1,0
7280,Red-breasted Nuthatch,Sitta canadensis,Sittidae,7270,White-breasted Nuthatch,Sitta carolinensis,0,1
7280,Red-breasted Nuthatch,Sitta canadensis,Sittidae,7260,Brown Creeper,Certhia americana,1,0
7270,White-breasted Nuthatch,Sitta carolinensis,Sittidae,7290,Brown-headed Nuthatch,Sitta pusilla,0,1
7270,White-breasted Nuthatch,Sitta carolinensis,Sittidae,7300,Pygmy Nuthatch,Sitta pygmaea,1,0
7520,Black-tailed Gnatcatcher,Polioptila melanura,Sylviidae,7510,Blue-gray Gnatcatcher,Polioptila caerulea,1,0
7510,Blue-gray Gnatcatcher,Polioptila caerulea,Sylviidae,7530,California Gnatcatcher,Polioptila californica,0,0
7510,Blue-gray Gnatcatcher,Polioptila caerulea,Sylviidae,7520,Black-tailed Gnatcatcher,Polioptila melanura,1,1
6080,Scarlet Tanager,Piranga olivacea,Thraupidae,6100,Summer Tanager,Piranga rubra,1,1
6100,Summer Tanager,Piranga rubra,Thraupidae,6090,Hepatic Tanager,Piranga flava,1,1
6100,Summer Tanager,Piranga rubra,Thraupidae,6070,Western Tanager,Piranga ludoviciana,0,0
6070,Western Tanager,Piranga ludoviciana,Thraupidae,6090,Hepatic Tanager,Piranga flava,1,1
7420,Wrentit,Chamaea fasciata,Timaliidae,7330,Oak Titmouse,Baeolophus inornatus,1,0
4310,Anna's Hummingbird,Calypte anna,Trochilidae,4340,Allen's Hummingbird,Selasphorus sasin,1,0
4290,Black-chinned Hummingbird,Archilochus alexandri,Trochilidae,4320,Broad-tailed Hummingbird,Selasphorus platycercus,1,1
4320,Broad-tailed Hummingbird,Selasphorus platycercus,Trochilidae,4290,Black-chinned Hummingbird,Archilochus alexandri,1,1
4360,Calliope Hummingbird,Selasphorus calliope,Trochilidae,4330,Rufous Hummingbird,Selasphorus rufus,1,0
4330,Rufous Hummingbird,Selasphorus rufus,Trochilidae,4360,Calliope Hummingbird,Selasphorus calliope,1,1
7190,Bewick's Wren,Thryomanes bewickii,Troglodytidae,7150,Rock Wren,Salpinctes obsoletus,1,0
7190,Bewick's Wren,Thryomanes bewickii,Troglodytidae,7210,House Wren,Troglodytes aedon,0,1
7180,Carolina Wren,Thryothorus ludovicianus,Troglodytidae,7170,Canyon Wren,Catherpes mexicanus,0,0
7180,Carolina Wren,Thryothorus ludovicianus,Troglodytidae,7250,Marsh Wren,Cistothorus palustris,0,0
7180,Carolina Wren,Thryothorus ludovicianus,Troglodytidae,7150,Rock Wren,Salpinctes obsoletus,0,0
7180,Carolina Wren,Thryothorus ludovicianus,Troglodytidae,7190,Bewick's Wren,Thryomanes bewickii,0,0
7180,Carolina Wren,Thryothorus ludovicianus,Troglodytidae,7210,House Wren,Troglodytes aedon,1,1
7180,Carolina Wren,Thryothorus ludovicianus,Troglodytidae,7222,Winter Wren,Troglodytes hiemalis,0,0
7210,House Wren,Troglodytes aedon,Troglodytidae,7170,Canyon Wren,Catherpes mexicanus,0,0
7210,House Wren,Troglodytes aedon,Troglodytidae,7250,Marsh Wren,Cistothorus palustris,0,0
7210,House Wren,Troglodytes aedon,Troglodytidae,7240,Sedge Wren,Cistothorus platensis,1,0
7210,House Wren,Troglodytes aedon,Troglodytidae,7150,Rock Wren,Salpinctes obsoletus,0,0
7210,House Wren,Troglodytes aedon,Troglodytidae,7190,Bewick's Wren,Thryomanes bewickii,0,0
7210,House Wren,Troglodytes aedon,Troglodytidae,7180,Carolina Wren,Thryothorus ludovicianus,0,1
7210,House Wren,Troglodytes aedon,Troglodytidae,7222,Winter Wren,Troglodytes hiemalis,0,0
7210,House Wren,Troglodytes aedon,Troglodytidae,7221,Pacific Wren,Troglodytes pacificus,0,0
7221,Pacific Wren,Troglodytes pacificus,Troglodytidae,7250,Marsh Wren,Cistothorus palustris,0,0
7221,Pacific Wren,Troglodytes pacificus,Troglodytidae,7210,House Wren,Troglodytes aedon,1,1
7150,Rock Wren,Salpinctes obsoletus,Troglodytidae,7190,Bewick's Wren,Thryomanes bewickii,0,0
7150,Rock Wren,Salpinctes obsoletus,Troglodytidae,7210,House Wren,Troglodytes aedon,1,1
7240,Sedge Wren,Cistothorus platensis,Troglodytidae,7210,House Wren,Troglodytes aedon,1,1
7240,Sedge Wren,Cistothorus platensis,Troglodytidae,7222,Winter Wren,Troglodytes hiemalis,0,0
7222,Winter Wren,Troglodytes hiemalis,Troglodytidae,7250,Marsh Wren,Cistothorus palustris,0,0
7222,Winter Wren,Troglodytes hiemalis,Troglodytidae,7240,Sedge Wren,Cistothorus platensis,0,0
7222,Winter Wren,Troglodytes hiemalis,Troglodytidae,7210,House Wren,Troglodytes aedon,1,1
7610,American Robin,Turdus migratorius,Turdidae,7660,Eastern Bluebird,Sialia sialis,0,1
7610,American Robin,Turdus migratorius,Turdidae,7550,Wood Thrush,Hylocichla mustelina,1,0
7610,American Robin,Turdus migratorius,Turdidae,7630,Varied Thrush,Zoothera naevia,0,0
7660,Eastern Bluebird,Sialia sialis,Turdidae,7560,Veery,Catharus fuscescens,0,1
7660,Eastern Bluebird,Sialia sialis,Turdidae,7590,Hermit Thrush,Catharus guttatus,0,0
7660,Eastern Bluebird,Sialia sialis,Turdidae,7580,Swainson's Thrush,Catharus ustulatus,0,0
7660,Eastern Bluebird,Sialia sialis,Turdidae,7550,Wood Thrush,Hylocichla mustelina,1,0
7660,Eastern Bluebird,Sialia sialis,Turdidae,7680,Mountain Bluebird,Sialia currucoides,0,0
7570,Gray-cheeked Thrush,Catharus minimus,Turdidae,7571,Bicknell's Thrush,Catharus bicknelli,0,0
7570,Gray-cheeked Thrush,Catharus minimus,Turdidae,7590,Hermit Thrush,Catharus guttatus,0,0
7570,Gray-cheeked Thrush,Catharus minimus,Turdidae,7580,Swainson's Thrush,Catharus ustulatus,1,0
7570,Gray-cheeked Thrush,Catharus minimus,Turdidae,7550,Wood Thrush,Hylocichla mustelina,0,0
7570,Gray-cheeked Thrush,Catharus minimus,Turdidae,7540,Townsend's Solitaire,Myadestes townsendi,0,0
7570,Gray-cheeked Thrush,Catharus minimus,Turdidae,7680,Mountain Bluebird,Sialia currucoides,0,0
7570,Gray-cheeked Thrush,Catharus minimus,Turdidae,7660,Eastern Bluebird,Sialia sialis,0,0
7590,Hermit Thrush,Catharus guttatus,Turdidae,7580,Swainson's Thrush,Catharus ustulatus,1,1
7590,Hermit Thrush,Catharus guttatus,Turdidae,7540,Townsend's Solitaire,Myadestes townsendi,0,0
7680,Mountain Bluebird,Sialia currucoides,Turdidae,7610,American Robin,Turdus migratorius,0,1
7680,Mountain Bluebird,Sialia currucoides,Turdidae,7540,Townsend's Solitaire,Myadestes townsendi,1,0
7580,Swainson's Thrush,Catharus ustulatus,Turdidae,7590,Hermit Thrush,Catharus guttatus,1,1
7540,Townsend's Solitaire,Myadestes townsendi,Turdidae,7590,Hermit Thrush,Catharus guttatus,1,0
7540,Townsend's Solitaire,Myadestes townsendi,Turdidae,7680,Mountain Bluebird,Sialia currucoides,0,1
7560,Veery,Catharus fuscescens,Turdidae,7571,Bicknell's Thrush,Catharus bicknelli,0,0
7560,Veery,Catharus fuscescens,Turdidae,7590,Hermit Thrush,Catharus guttatus,1,0
7560,Veery,Catharus fuscescens,Turdidae,7580,Swainson's Thrush,Catharus ustulatus,0,0
7560,Veery,Catharus fuscescens,Turdidae,7550,Wood Thrush,Hylocichla mustelina,0,0
7560,Veery,Catharus fuscescens,Turdidae,7540,Townsend's Solitaire,Myadestes townsendi,0,0
7560,Veery,Catharus fuscescens,Turdidae,7680,Mountain Bluebird,Sialia currucoides,0,0
7560,Veery,Catharus fuscescens,Turdidae,7660,Eastern Bluebird,Sialia sialis,0,0
7560,Veery,Catharus fuscescens,Turdidae,7610,American Robin,Turdus migratorius,0,1
7670,Western Bluebird,Sialia mexicana,Turdidae,7610,American Robin,Turdus migratorius,0,1
7670,Western Bluebird,Sialia mexicana,Turdidae,7590,Hermit Thrush,Catharus guttatus,1,0
7550,Wood Thrush,Hylocichla mustelina,Turdidae,7571,Bicknell's Thrush,Catharus bicknelli,0,0
7550,Wood Thrush,Hylocichla mustelina,Turdidae,7560,Veery,Catharus fuscescens,0,0
7550,Wood Thrush,Hylocichla mustelina,Turdidae,7590,Hermit Thrush,Catharus guttatus,0,0
7550,Wood Thrush,Hylocichla mustelina,Turdidae,7570,Gray-cheeked Thrush,Catharus minimus,0,0
7550,Wood Thrush,Hylocichla mustelina,Turdidae,7580,Swainson's Thrush,Catharus ustulatus,0,0
7550,Wood Thrush,Hylocichla mustelina,Turdidae,7540,Townsend's Solitaire,Myadestes townsendi,0,0
7550,Wood Thrush,Hylocichla mustelina,Turdidae,7680,Mountain Bluebird,Sialia currucoides,0,0
7550,Wood Thrush,Hylocichla mustelina,Turdidae,7660,Eastern Bluebird,Sialia sialis,0,1
7550,Wood Thrush,Hylocichla mustelina,Turdidae,7610,American Robin,Turdus migratorius,1,0
4650,Acadian Flycatcher,Empidonax virescens,Tyrannidae,4610,Eastern Wood-Pewee,Contopus virens,1,1
4650,Acadian Flycatcher,Empidonax virescens,Tyrannidae,4661,Alder Flycatcher,Empidonax alnorum,0,0
4650,Acadian Flycatcher,Empidonax virescens,Tyrannidae,4630,Yellow-bellied Flycatcher,Empidonax flaviventris,0,0
4650,Acadian Flycatcher,Empidonax virescens,Tyrannidae,4670,Least Flycatcher,Empidonax minimus,0,0
4650,Acadian Flycatcher,Empidonax virescens,Tyrannidae,4660,Willow Flycatcher,Empidonax traillii,0,0
4661,Alder Flycatcher,Empidonax alnorum,Tyrannidae,4620,Western Wood-Pewee,Contopus sordidulus,0,0
4661,Alder Flycatcher,Empidonax alnorum,Tyrannidae,4630,Yellow-bellied Flycatcher,Empidonax flaviventris,1,0
4661,Alder Flycatcher,Empidonax alnorum,Tyrannidae,4670,Least Flycatcher,Empidonax minimus,0,0
4661,Alder Flycatcher,Empidonax alnorum,Tyrannidae,4660,Willow Flycatcher,Empidonax traillii,0,0
4661,Alder Flycatcher,Empidonax alnorum,Tyrannidae,4650,Acadian Flycatcher,Empidonax virescens,0,0
4540,Ash-throated Flycatcher,Myiarchus cinerascens,Tyrannidae,4570,Say's Phoebe,Sayornis saya,1,1
4540,Ash-throated Flycatcher,Myiarchus cinerascens,Tyrannidae,4480,Cassin's Kingbird,Tyrannus vociferans,0,0
4580,Black Phoebe,Sayornis nigricans,Tyrannidae,4710,Vermilion Flycatcher,Pyrocephalus rubinus,1,0
4480,Cassin's Kingbird,Tyrannus vociferans,Tyrannidae,4540,Ash-throated Flycatcher,Myiarchus cinerascens,1,1
4640,Cordilleran Flycatcher,Empidonax occidentalis,Tyrannidae,4680,Hammond's Flycatcher,Empidonax hammondii,1,1
4640,Cordilleran Flycatcher,Empidonax occidentalis,Tyrannidae,4691,Gray Flycatcher,Empidonax wrightii,0,0
4690,Dusky Flycatcher,Empidonax oberholseri,Tyrannidae,4680,Hammond's Flycatcher,Empidonax hammondii,1,0
4690,Dusky Flycatcher,Empidonax oberholseri,Tyrannidae,4691,Gray Flycatcher,Empidonax wrightii,0,1
4440,Eastern Kingbird,Tyrannus tyrannus,Tyrannidae,4590,Olive-sided Flycatcher,Contopus cooperi,0,1
4440,Eastern Kingbird,Tyrannus tyrannus,Tyrannidae,4540,Ash-throated Flycatcher,Myiarchus cinerascens,0,0
4440,Eastern Kingbird,Tyrannus tyrannus,Tyrannidae,4520,Great Crested Flycatcher,Myiarchus crinitus,1,0
4440,Eastern Kingbird,Tyrannus tyrannus,Tyrannidae,4530,Brown-crested Flycatcher,Myiarchus tyrannulus,0,0
4440,Eastern Kingbird,Tyrannus tyrannus,Tyrannidae,4490,Great Kiskadee,Pitangus sulphuratus,0,0
4440,Eastern Kingbird,Tyrannus tyrannus,Tyrannidae,4461,Couch's Kingbird,Tyrannus couchii,0,0
4440,Eastern Kingbird,Tyrannus tyrannus,Tyrannidae,4450,Gray Kingbird,Tyrannus dominicensis,0,0
4440,Eastern Kingbird,Tyrannus tyrannus,Tyrannidae,4430,Scissor-tailed Flycatcher,Tyrannus forficatus,0,0
4440,Eastern Kingbird,Tyrannus tyrannus,Tyrannidae,4470,Western Kingbird,Tyrannus verticalis,0,0
4440,Eastern Kingbird,Tyrannus tyrannus,Tyrannidae,4480,Cassin's Kingbird,Tyrannus vociferans,0,0
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4440,Eastern Kingbird,Tyrannus tyrannus,0,1
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4590,Olive-sided Flycatcher,Contopus cooperi,0,0
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4620,Western Wood-Pewee,Contopus sordidulus,0,0
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4610,Eastern Wood-Pewee,Contopus virens,0,0
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4661,Alder Flycatcher,Empidonax alnorum,0,0
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4630,Yellow-bellied Flycatcher,Empidonax flaviventris,0,0
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4680,Hammond's Flycatcher,Empidonax hammondii,0,0
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4670,Least Flycatcher,Empidonax minimus,0,0
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4640,Cordilleran Flycatcher,Empidonax occidentalis,0,0
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4660,Willow Flycatcher,Empidonax traillii,0,0
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4650,Acadian Flycatcher,Empidonax virescens,0,0
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4540,Ash-throated Flycatcher,Myiarchus cinerascens,0,0
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4520,Great Crested Flycatcher,Myiarchus crinitus,1,0
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4710,Vermilion Flycatcher,Pyrocephalus rubinus,0,0
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4580,Black Phoebe,Sayornis nigricans,0,0
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4570,Say's Phoebe,Sayornis saya,0,0
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4460,Tropical Kingbird,Tyrannus melancholicus,0,0
4560,Eastern Phoebe,Sayornis phoebe,Tyrannidae,4470,Western Kingbird,Tyrannus verticalis,0,0
4610,Eastern Wood-Pewee,Contopus virens,Tyrannidae,4620,Western Wood-Pewee,Contopus sordidulus,0,0
4610,Eastern Wood-Pewee,Contopus virens,Tyrannidae,4661,Alder Flycatcher,Empidonax alnorum,0,0
4610,Eastern Wood-Pewee,Contopus virens,Tyrannidae,4630,Yellow-bellied Flycatcher,Empidonax flaviventris,0,0
4610,Eastern Wood-Pewee,Contopus virens,Tyrannidae,4670,Least Flycatcher,Empidonax minimus,0,0
4610,Eastern Wood-Pewee,Contopus virens,Tyrannidae,4660,Willow Flycatcher,Empidonax traillii,0,0
4610,Eastern Wood-Pewee,Contopus virens,Tyrannidae,4650,Acadian Flycatcher,Empidonax virescens,0,0
