"stateroute","evi.point","evi.mean","evi.var"
"42125",7969.77627357829,7796.82038680861,432860.857159765
"42128",8065.3437671253,7600.03389586272,753878.554346939
"42137",7717.88102295545,7591.06741102324,2170600.45148813
"42139",7920.40764070274,7949.87022749603,360955.708287198
"42140",7527.0275202748,7670.88667823784,628611.505845523
"42206",5954.39695630308,5228.97468616443,6005691.11624469
"42207",5953.64804371845,5394.27490263465,4960828.70777533
"42208",7137.43347327184,6334.79718127318,5261697.17105552
"42214",7269.32852855218,7294.66678841134,679220.372340644
"42221",8451.33543759837,7786.27802801555,348014.555797256
"42240",7527.0275202748,7670.88667823784,628611.505845523
"42301",7880.15191796667,7666.73087091322,692652.76685781
"42302",7741.32724738139,7728.34079186605,467691.526188876
"42303",6067.98553003356,6859.93151908975,624017.459425096
"42304",7253.87592479063,7762.29878481598,413934.796747271
"42305",8287.37423186824,7968.85766617972,297682.678440405
"42306",7476.52752816364,7402.80425070852,551599.262580946
"42307",6898.38093658137,6556.49241705319,3151950.29224295
"42308",6611.86634125179,6856.41747630913,810748.499534082
"42309",4377.35193504889,7366.88210608529,1030385.78333381
"42310",7338.14556146053,7493.82495891968,1210326.29282409
"42311",6162.05934905331,4781.60292917438,8608977.27657561
"42312",5427.7681860178,7006.24305528646,3239823.96714671
"42313",6551.5947781682,7270.95873521707,1563062.68517647
"42314",7443.93755920196,7284.26752638432,680696.63754893
"42405",8287.37423186824,7968.85766617972,297682.678440405
"42407",6898.38093658137,6556.49241705319,3151950.29224295
"42410",7243.95853599243,7688.81431230754,159323.289827171
"42411",6162.05934905331,4781.60292917438,8608977.27657561
"42414",7269.32852855218,7294.66678841134,679220.372340644
"42901",7247.5133201377,7421.45305930184,617416.137078069
"42902",8486.2272988751,7262.36414446733,639731.249555675
"42903",4028.91951960781,7373.5297223237,1038617.09332878
"42904",7701.98937580928,6961.92251339124,741694.856677464
"42905",7805.20303177382,7611.41972528595,796748.69402235
"42906",4464.54316531065,7361.90761433118,1036159.98634473
"43001",NA,NA,NA
"43002",NA,NA,NA
"43003",NA,NA,NA
"43004",NA,NA,NA
"43005",NA,NA,NA
"43006",NA,NA,NA
"43007",NA,NA,NA
"43008",NA,NA,NA
"43009",NA,6297.84358422592,455787.204874589
"43010",NA,NA,NA
"43011",NA,7672.59183620648,135413.113961025
"43012",NA,NA,NA
"43013",NA,NA,NA
"43014",NA,NA,NA
"43015",NA,NA,NA
"43016",NA,NA,NA
"43017",NA,NA,NA
"43018",NA,NA,NA
"43019",NA,NA,NA
"43020",NA,NA,NA
"43021",NA,NA,NA
"43022",NA,NA,NA
"43023",NA,NA,NA
"43106",NA,NA,NA
"43108",NA,NA,NA
"44001",8252.0622063213,7571.02497789411,1750597.56323467
"44002",7378.25586819844,7479.66525097389,1920621.01238961
"44003",8201.40136358298,7530.8094547955,1993018.02507611
"44004",6582.59785220492,7396.31049729609,2254524.7765437
"44005",8107.8088303774,7430.47690141477,2219991.07474256
"44006",8098.35594906069,8177.6843006581,157651.729100158
"44007",7961.19805739356,8276.74887315808,167662.372209741
"44008",7879.91179672729,8099.19987494816,152620.340956826
"44009",8212.74561061039,8256.26501458308,116931.78241274
"44010",8157.49040489629,8188.9109377199,195109.101702286
"44011",7643.81233576213,8214.58533937365,179282.833309261
"44012",8256.35483173947,8128.49952787913,220219.960854329
"44013",8306.90693983193,8140.49681013199,150693.657928671
"44014",7963.46518863065,7643.23429827466,1277715.22318098
"44015",7838.45376207425,8047.73040058142,193378.102321907
"44016",8189.52057073557,7942.15025695599,407944.439372528
"44017",8056.81508586868,7308.79038598862,3094214.27004895
"44018",8373.78543944057,7855.01240595246,996243.071877944
"44019",8068.9762042765,8069.43707453971,114208.066610082
"44020",7537.62249853586,8069.118671491,151116.927681193
"44021",8174.23526629704,7845.04309795554,826882.222450283
"44022",7640.19575988089,7978.12379335888,149077.52919982
"44023",7679.56529818472,7508.85175675634,1484219.11071745
"44024",7491.24692337641,7298.40890074551,2022730.2351461
"44025",7671.3220558961,7249.69654597083,2492767.52977546
"44026",7788.61617634089,7913.94640525503,182110.048911457
"44027",8273.32378893009,7678.06439197581,1051246.18333947
"44028",7711.10376149973,7531.42328442864,1504143.72967709
"44029",8209.53098233552,7545.60997984899,1626287.83611968
"44030",8199.09599475111,8087.78385296965,75157.0760889211
"44031",8032.23445759154,8089.20554819376,91914.5715714245
"44032",8072.62849257488,8151.06672583313,101491.354822458
"44033",8116.12008913583,7993.07740630886,146699.18032261
"44034",8374.53313292817,8007.14321509455,242631.896091834
"44035",8269.22295213324,8031.87157063275,251115.676620381
"44036",8106.77349850462,8032.81975710512,236905.092891689
"44037",7816.92269408915,8076.86701482746,105251.204135219
"44038",8128.68741391126,8113.87110411754,92258.7619621043
"44039",8103.63106881419,8110.14036575302,112699.673418248
"44040",7531.2664596697,8105.299028464,99258.9031151809
"44041",8082.4122411053,8074.0677320111,136229.353332224
"44042",8104.30421441819,7983.22913789319,133096.846918873
"44043",7496.1680742806,8025.16013021774,168716.849150241
"44044",8141.7627222419,8089.48696940511,149845.116620249
"44045",8141.7627222419,8089.33902942605,149853.132587839
"44046",8383.20721596637,8166.84409594647,69317.0084920568
"44047",7199.89896326683,8105.86419903358,160752.13643517
"44048",8110.38407228567,7932.16614563733,200221.96969823
"44049",7980.14422922461,7756.26956770032,381708.440381632
"44050",8288.07480038069,8085.9370149513,170760.745396503
"44051",6827.08607454291,7981.79625920375,217020.906797622
"44052",6844.2090184239,7697.64664811501,395054.561806393
"44053",6274.62078097157,7570.55996041966,496726.795379572
"44054",7104.52348890952,7904.11803623151,268303.153871039
"44055",8094.2050544116,8166.23869745325,43563.5456370559
"44056",8014.49699523451,8166.72372312825,61927.0595236732
"44057",8213.27632403593,8025.94359878,209454.899398628
"44058",8287.71508736218,8229.487664369,39322.1206317642
"44059",8260.50861376011,8086.04595670132,69508.976370159
"44060",8254.39461518462,8174.21288122004,58938.3097478253
"44108",7879.91179672729,8099.19987494816,152620.340956826
"44115",7838.45376207425,8047.62846590858,193306.186251618
"44117",7682.57297617783,7288.03635043122,3120950.22245814
"44120",7537.62249853586,8069.07762825763,151087.010224259
"44129",8209.53098233552,7545.60997984899,1626287.83611968
"44134",8374.53313292817,8007.17130600146,242765.298643209
"44144",7903.02319140142,8035.28144054271,181618.496588638
"44146",8106.08224499589,8194.55239265239,65651.2274341267
"44147",8041.6300616127,8180.96759570259,97601.32512608
"44155",8094.2050544116,8166.23869745325,43563.5456370559
"44159",8260.50861376011,8086.04595670132,69508.976370159
"44301",7975.24094112687,8088.25406622756,72886.83691268
"44302",8025.20012346184,8178.15147243821,68347.134306537
"44303",7491.77093126187,7872.19967968088,243138.41264377
"44304",8114.21807943066,7987.7366048083,241831.924363371
"44305",8098.7295512722,8083.3659258063,142893.482415822
"44306",8542.82431080852,8246.83852781222,182106.314114623
"44307",8070.92752117849,8126.31925644343,122971.313038825
"44308",7159.78365142133,7497.42165264317,1943944.42793831
"44309",6892.74226159394,6940.62999364269,2965646.64247377
"44310",8380.75217657796,8218.59367944606,202425.985943185
"44410",8380.75217657796,8218.59367944606,202425.985943185
"45001",6894.27948121544,7075.37746902228,258556.832259109
"45002",5588.95297166939,6425.7661933546,608971.53825081
"45003",5915.84974316839,6072.83790910041,45304.4949055331
"45005",5793.33195456885,6225.71791091617,102265.156764294
"45007",6254.9338205765,6330.61617682443,95403.4279931244
"45009",6301.13737870471,6263.95374060298,708356.84509433
"45011",6162.84787284376,6135.65948733841,87646.127337301
"45012",7204.44091218827,7060.73210468878,458356.691142222
"45013",6720.18280293308,6540.76433342735,682242.537668711
"45014",5662.4982973449,6056.9053245829,504247.968754226
"45016",7201.55330217044,6414.0514108857,2527020.37406251
"45018",6446.98013096752,6272.71889799723,120558.081938997
"45020",5962.90235306252,6189.46244849605,148175.408422093
"45021",6411.08796443222,6309.24472097618,153782.957615693
"45022",6248.1590799379,6275.30224734861,3805427.93427008
"45024",6959.19032757466,7112.03240619717,361379.135616184
"45026",7424.30165368874,6987.21791685327,364317.823222225
"45027",NA,6926.98681679245,369920.877383863
"45030",6084.17676519005,6967.37583574401,401661.629702642
"45032",7086.57943048493,6625.64793415964,575813.861662003
"45033",6471.49508134793,6672.10346628927,566092.628892134
"45037",6348.47611703743,6584.93885722835,455502.098452062
"45040",7185.23834923594,6897.30506548335,121617.828011259
"45041",6399.24683976683,6209.92758909743,4099443.63074269
"45042",7416.05631950062,6769.17259766745,2830721.42836077
"45043",7068.04259499197,6760.945255415,1702800.61762166
"45047",7137.41080663247,6393.22503080778,1509858.35340654
"45048",7223.43272911826,6431.2841198626,1962054.15545027
"45049",6531.01162970264,6985.10832673532,1058666.65650478
"45054",6994.6,6119.89914399058,2196538.39125996
"45055",6371.22898348323,5855.02878322138,3886015.29969087
"45060",6390.63046331366,6095.83953077616,3333895.36329521
"45061",6626.212892767,6487.83250305678,736320.896015746
"45062",5022.79992366838,6308.14649367272,2352377.17958928
"45065",6001.74519895659,6592.4718078933,900174.162282709
"45066",6905.86009290543,6579.35730400238,1023838.59583961
"45067",7014.22457164829,6510.302980434,1050465.646737
"45070",5700.20076191161,6102.60458417551,723244.391183492
"45071",6459.02290572216,6081.5507954293,1216580.0654021
"45072",6608.15489923876,6143.31398465461,1609258.18582392
"45075",5496.31683452831,6291.863130895,1391070.36755888
"45076",6768.13582579729,6313.80265092077,1483033.04926698
"45077",6555.05374630481,6242.11280658199,213624.357359752
"45100",4103.71847543735,4883.48036266957,1668483.75829201
"45101",7359.97340589501,6981.23122683906,1362014.29713397
"45102",6299.0669064804,6363.24340519851,438112.889764963
"45103",6183.91534086034,6072.32382085183,517918.065566329
"45105",6395.66414464344,6515.78059291193,178501.125210526
"45107",6049.05442301481,6474.7785000864,301801.640944636
"45109",6287.71094445508,6045.52645099147,274875.110218246
"45111",5884.73908208283,5835.85497366123,41338.4632888705
"45112",7073.47636025701,6991.87668724156,325350.237592514
"45113",6941.70872322788,6725.28566339562,3243792.83804882
"45114",6252.58094315117,6523.8453128102,1928481.90503775
"45116",5369.81721277933,6313.41201250878,1093105.12830135
"45118",6251.35706748558,6996.07381241234,420559.990303545
"45120",7907.15337435575,6969.72727422483,625162.537965067
"45121",6250.55708891288,6335.68697206505,176435.083228235
"45124",6959.19032757466,7112.03240619717,361379.135616184
"45141",7020.18294826595,6330.70487927344,4071650.05428718
"45142",6759.78126005238,6907.47762612968,515636.298902202
"45154",4623.74924470584,6082.74972016755,2183053.48226654
"45201",8137.15001626333,6854.41157877987,2539425.66878681
"45202",7679.42931669351,7037.8198491497,306915.607255137
"45203",6103.24370673837,6233.02510682297,167725.968976372
"45205",6612.00925334201,6346.88179552299,145493.299428913
"45207",6217.88703747345,6190.5260378775,421712.484975013
"45209",6251.9333928126,5938.17974991362,436848.684327315
"45211",5504.9581324267,5875.29421954241,220110.542446853
"45212",6880.0565281095,7024.12466815998,248315.030234519
"45213",6631.33058571194,6656.7084471193,1985679.09612276
"45214",6708.245918785,6749.90355125794,923312.402963303
"45216",6635.99667415072,6341.15621354132,834833.407963609
"45218",6618.74914178852,6820.27317238911,431184.032015146
"45220",6714.59155453505,6668.07295776501,377332.636073433
"45302",7447.01770504799,7027.53671084922,309202.633991437
"45303",6407.10655876663,6260.12762591418,194426.545405728
"45305",6444.37856623413,6439.68227470709,146833.146428348
"45307",7147.02653241269,6189.93063055576,178451.205040082
"45309",6352.25362195943,6488.61131174003,892553.530535011
"45313",7493.47736616905,6959.26288916449,539836.04524515
"45314",5662.4982973449,6056.73833230375,504012.888263137
"45320",6337.29570627017,6165.90494380315,74470.1417688975
"45402",6992.06042789085,7062.02174770163,278018.201406211
"45403",5915.84974316839,6072.83790910041,45304.4949055331
"45414",7120.78645460116,6361.16627284511,1100289.1057213
"45514",6252.58094315117,6531.68817716406,1885930.04255352
"46001",8481.92659356801,8275.04281490713,138973.536506666
"46002",8562.01023346849,8277.63602405399,146556.339272579
"46003",8117.88019533958,8282.75345346658,127297.348234892
"46004",8199.86664175653,8395.22211447308,146416.797415777
"46005",7927.83858618234,8342.64215416939,177476.803381269
"46006",7049.16449364613,7653.58123584569,672743.98279606
"46007",8189.97933575844,7357.86622973295,672638.906726878
"46008",7880.36295860948,7371.05978996314,614441.535941932
"46009",7284.68681140881,7340.04323863203,666574.864742953
"46010",7190.73031616716,7228.26438159692,912508.284436621
"46011",7516.31779760318,7205.97288393928,816420.211746547
"46012",7845.18412234972,7191.06940329246,1014861.50403965
"46013",7076.18691339808,7380.38375936642,493863.053044108
"46014",7661.07470845596,7353.62274723749,422769.335609755
"46015",6874.24032848972,7308.16317501311,383938.785933642
"46016",7503.67077268225,7256.65147281954,712899.24733133
"46017",7688.59602286023,7299.29263596506,464101.594061352
"46018",7913.0176836124,7102.5711661872,1807062.64228112
"46019",7885.78543047487,6804.26796830725,3654850.66024455
"46020",7656.31499755249,6643.1858901138,4027607.74544178
"46021",7372.84243702412,6042.9866054538,5489168.54508004
"46022",8117.75908151757,6855.08612788012,2908478.14118571
"46023",7724.38297456265,6853.03847089174,3126714.75981611
"46024",7671.96616988095,6953.02787899274,3707701.61177146
"46025",2525.20712794075,6142.4872038047,7379119.8105245
"46026",8142.97234034153,6517.52165960171,5926990.83386416
"46027",5272.53299559806,6141.37970078679,7381537.94830261
"46028",7278.9784583423,7009.19557845236,4278018.39805789
"46029",6924.34398368775,6765.44429803399,5572030.99510371
"46030",8346.90238709482,7083.80680531171,3724815.71978281
"46031",8561.36076171315,7072.4567048837,3832399.70700157
"46032",7260.06911984633,6933.85365388434,2570205.76309771
"46033",8649.6636549584,6652.0197446005,3442309.34227081
"46034",7294.79072157382,6637.61940445743,3363387.05234708
"46035",8545.50415769159,6374.17282503421,3800993.32478129
"46036",7230.74266364982,6186.25457978663,4896455.12893852
"46037",6511.45324096705,5910.36977917552,5255310.23478139
"46038",6164.06700858082,6662.93079409547,2054266.04990004
"46039",6425.65885019861,6545.25947087843,2506737.63275951
"46040",6160.86944985278,6132.08403555686,4231820.53336063
"46041",7568.65633383455,5744.18089463186,6735962.75770433
"46042",5457.52416338496,5472.70978774261,7847086.70986932
